iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,0.40546529999846825,322434.27951565455,,,971,1163,110,-3599.9623221697602,3299,971,-3599.9623221697602,-3599.9623221697602,3299,,,False,False
2,0.6350550999995903,281832.8977257908,,,457,1620,220,-2250.0,1019,457,-2250.0,-2250.0,1019,,,False,False
3,0.9047466999982134,275452.1223323435,,,139,1759,330,-970.1366738386355,599,139,-970.1366738386355,-970.1366738386355,599,,,False,False
4,1.1914648000019952,274708.8279152258,,,30,1789,440,-537.053958,131,30,-537.053958,-537.053958,131,,,False,False
5,1.4837923000013689,274638.78226624534,,,25,1814,550,-374.0722636195487,510,25,-67.95399854932612,-374.0722636195487,510,,,False,False
6,1.7781172999966657,274638.7822662454,,,146,1960,660,-389.550089323875,1021,146,-389.550089323875,-389.550089323875,1021,,0.14823329988736084,False,False
7,2.094954100000905,274638.7822662454,,,14,1974,770,-374.0722636195487,493,14,-4.849042352361721e-05,-374.0722636195487,493,,0.025526173550345817,False,False
8,2.402235000001383,274638.7822662454,,,13,1987,880,-374.0722636195487,449,13,-152.09988954779647,-374.0722636195487,449,,0.002952745686659689,False,False
9,2.7111192000011215,274638.7822662454,,,6,1993,990,-374.0722636195487,486,6,-278.1471595477962,-374.0722636195487,486,,0.0002549814271059244,False,False
10,3.0235886000009486,274638.7822662454,274638.7822662454,274638.78226624534,0,1993,1100,-374.0722636195487,481,0,0.0,-374.0722636195487,481,0.0,0.0,False,False
