iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,0.5127454000030411,469781.8920071669,,,1358,1607,150,-3624.2665067806047,4545,1358,-3624.2665067806047,-3624.2665067806047,4545,,,False,False
2,0.8132680999988224,421672.95936749416,,,402,2009,300,-1844.361932553728,1073,402,-1844.361932553728,-1844.361932553728,1073,,,False,False
3,1.1469354000000749,414277.5222674218,,,117,2126,450,-739.034664589421,614,117,-514.5615675606635,-739.034664589421,614,,,False,False
4,1.4948973999998998,414176.8508919839,,,37,2163,600,-756.2248166891377,625,37,-408.09881553016226,-756.2248166891377,625,,,False,False
5,1.850679000002856,414001.8508919839,,,12,2175,750,-751.8547645894214,636,12,-680.0751658999266,-751.8547645894214,636,,,False,False
6,2.2004424999977346,414001.85089198384,,,10,2185,900,-751.8547645894214,603,10,-200.0000173606636,-751.8547645894214,603,,0.11873603913692808,False,False
7,2.55483799999638,414001.85089198384,,,15,2200,1050,-739.034664589421,936,15,-217.60034387577116,-739.034664589421,936,,0.01819208062811739,False,False
8,2.905421399998886,414001.85089198384,,,5,2205,1200,-743.404616689138,432,5,-117.4045799999999,-743.404616689138,432,,0.0006654268228920208,False,False
9,3.2587493999963044,414001.85089198384,,,1,2206,1350,-733.8687368891415,356,1,-3.999999989900971e-05,-733.8687368891415,356,,0.0004225248215180855,False,False
10,3.618377099999634,414001.85089198384,,,1,2207,1500,-746.6889368891416,580,1,-1.0000000202126103e-05,-746.6889368891416,580,,1.4059758618966708e-16,False,False
11,3.978434099997685,414001.85089198384,414001.85089198384,414001.85089198384,0,2207,1650,-733.8687368891415,186,0,0.0,-733.8687368891415,186,0.0,0.0,False,False
