iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,0.9247916000022087,366343.38457211544,,,1444,1836,150,-3950.839980488421,12998,1444,-3950.839980488421,-3950.839980488421,12998,,,False,False
2,1.365088900005503,360094.2729105099,,,1424,3260,300,-3064.294744064313,9338,1424,-3064.294744064313,-3064.294744064313,9338,,,False,False
3,2.0716000000029453,356787.37192759936,,,1378,4638,450,-2266.968784777877,7319,1378,-2266.968784777877,-2266.968784777877,7319,,,False,False
4,3.0317343000060646,355989.64486556983,,,1330,5968,600,-1800.0000172469488,5550,1330,-1800.0000172469488,-1800.0000172469488,5550,,,False,False
5,4.196516900003189,355481.1729474381,,,952,6920,750,-1766.6666924658832,4173,952,-1766.6666924658832,-1766.6666924658832,4173,,,False,False
6,5.537215399999695,354196.54183315055,,,723,7643,900,-984.9675277048416,1943,723,-984.9675277048416,-984.9675277048416,1943,,0.03315698672476985,False,False
7,7.044399500002328,353935.5127816083,,,484,8127,1050,-535.362787877835,2968,484,-535.362787877835,-535.362787877835,2968,,0.017103188226579042,False,False
8,8.766139100000146,353934.77917329007,,,537,8664,1200,-465.58302489301855,4037,537,-465.58302489301855,-465.58302489301855,4037,,0.007995217820904708,False,False
9,10.506150500004878,353934.7791726103,,,132,8796,1350,-543.8410220419166,2101,132,-543.8410220419166,-543.8410220419166,2101,,0.005772262543578993,False,False
10,12.251980300003197,353934.77917261026,,,63,8859,1500,-422.6177496919436,762,63,-123.60417004191709,-422.6177496919436,762,,0.004350142546245277,False,False
11,14.074133699999948,353934.779161353,,,80,8939,1650,-789.6340838778349,2252,80,-789.6340838778349,-789.6340838778349,2252,,0.000739032262830063,False,False
12,15.897610700005316,353934.7791507932,,,107,9046,1800,-456.6331238778348,1009,107,-456.6331238778348,-456.6331238778348,1009,,2.0727810254126918e-06,False,False
13,17.700954200001433,353934.7791783213,,,44,9090,1950,-422.6177496919436,813,44,-72.50077587845044,-422.6177496919436,813,,0.0,False,False
14,19.512625900002604,353934.77917832136,,,42,9132,2100,-422.6177496919436,751,42,-231.6023518778352,-422.6177496919436,751,,0.0,False,False
15,21.318258800005424,353934.77915528254,,,155,9287,2250,-422.6177496919436,3510,155,-3.0989364716310774,-422.6177496919436,3510,,4.8957387580036993e-11,False,False
16,23.132935300003737,353934.77920861036,,,16,9303,2400,-422.6177496919436,2151,16,-40.51191604191672,-422.6177496919436,2151,,0.0,False,False
17,24.98598010000569,353934.7792143212,,,163,9466,2550,-422.6177496919436,1580,163,-97.67964487783502,-422.6177496919436,1580,,0.0,False,False
18,26.953227800004242,353934.77921432134,,,10,9476,2700,-422.6177496919436,2158,10,-7.210704877835269,-422.6177496919436,2158,,0.0,False,False
19,28.858855700003915,353934.7791267931,,,53,9529,2850,-422.6177496919436,1993,53,-13.6140121636613,-422.6177496919436,1993,,1.4558691783726868e-10,False,False
20,30.743186100000457,353934.7791669187,353934.7791669187,353944.3930493726,0,9529,3000,-422.6177496919436,1500,0,0.0,-422.6177496919436,1500,0.0027162126714459006,0.0,False,False
