iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,0.41461530000378843,383509.5481743263,,,1107,1304,125,-3597.8192260268524,3864,1107,-3597.8192260268524,-3597.8192260268524,3864,,,False,False
2,0.6630644000033499,336608.79140591255,,,366,1670,250,-2518.1063256491866,931,366,-2518.1063256491866,-2518.1063256491866,931,,,False,False
3,0.9992449000055785,329154.0171581137,,,122,1792,375,-941.0719202961654,465,122,-941.0719202961654,-941.0719202961654,465,,,False,False
4,1.2921369000032428,328220.8160477439,,,15,1807,500,-421.3113522891749,252,15,-59.8939129318934,-421.3113522891749,252,,,False,False
5,1.5925647000040044,328220.8160477439,,,10,1817,625,-475.616558011448,501,10,-235.8257354488726,-475.616558011448,501,,,False,False
6,1.9065078000057838,328220.8160477439,,,13,1830,750,-421.0660522891749,392,13,-415.0625740990952,-421.0660522891749,392,,0.14416520368210137,False,False
7,2.2074528000011924,328220.8160477439,,,35,1865,875,-474.464358011448,601,35,-184.139631,-474.464358011448,601,,0.024919062045689985,False,False
8,2.512292899999011,328220.8160477438,,,6,1871,1000,-475.616558011448,483,6,-255.03572999999994,-475.616558011448,483,,0.0028351502996290553,False,False
9,2.8206438000052003,328220.8160477439,,,5,1876,1125,-475.616558011448,587,5,-27.464185804226645,-475.616558011448,587,,0.0,False,False
10,3.1286211000042385,328220.8160477439,,,4,1880,1250,-469.73305801144807,234,4,-199.99995709909444,-469.73305801144807,234,,0.0,False,False
11,3.435642700002063,328220.8160477438,,,43,1923,1375,-475.616558011448,820,43,-24.777899780344114,-475.616558011448,820,,3.5468598009335497e-16,False,False
12,3.743511500004388,328220.8160477439,,,7,1930,1500,-489.61074634661736,548,7,-107.29472316132069,-489.61074634661736,548,,0.0,False,False
13,4.05448360000446,328220.8160477439,,,7,1937,1625,-395.2249522891748,418,7,-4.6554475602533785e-05,-395.2249522891748,418,,0.0,False,False
14,4.3618691000010585,328220.8160477439,,,4,1941,1750,-419.93065228917476,801,4,-23.74869345724028,-419.93065228917476,801,,0.0,False,False
15,4.6748138000039035,328220.8160477439,,,5,1946,1875,-475.616558011448,622,5,-100.00001073991916,-475.616558011448,622,,0.0,False,False
16,4.990582300000824,328220.8160477439,328220.8160477439,328220.8160477439,0,1946,2000,-449.5301580114483,416,0,0.0,-449.5301580114483,416,0.0,0.0,False,False
