iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,0.47605949999706354,455375.5850101973,,,1357,1617,150,-3576.721013462161,4492,1357,-3576.721013462161,-3576.721013462161,4492,,,False,False
2,0.7699952000039048,404152.7510130077,,,311,1928,300,-1800.0,812,311,-1800.0,-1800.0,812,,,False,False
3,1.0942204000020865,397933.37930821424,,,278,2206,450,-1114.476476113256,843,278,-1114.476476113256,-1114.476476113256,843,,,False,False
4,1.4435544000007212,397700.4649584394,,,34,2240,600,-751.1141888335183,405,34,-751.1141888335183,-751.1141888335183,405,,,False,False
5,1.801028200003202,397700.4649584394,,,28,2268,750,-492.8382293374834,435,28,-492.8382293374834,-492.8382293374834,435,,,False,False
6,2.1547819999977946,397700.4649584394,,,44,2312,900,-845.887324,603,44,-845.887324,-845.887324,603,,0.12665395763469922,False,False
7,2.519310499999847,397700.4649584394,,,18,2330,1050,-468.35648132745746,634,18,-154.70653708160262,-468.35648132745746,634,,0.015964968785677373,False,False
8,2.885031199999503,397700.4649584394,,,21,2351,1200,-439.0275813274575,950,21,-230.9349860374832,-439.0275813274575,950,,0.0005853099083563664,False,False
9,3.2489925999980187,397700.4649584394,,,10,2361,1350,-468.35648132745746,492,10,-258.39871033748364,-468.35648132745746,492,,0.0,False,False
10,3.61943710000196,397700.4649584394,,,3,2364,1500,-430.59970506599166,496,3,-1.8517018361308146e-05,-430.59970506599166,496,,0.0,False,False
11,3.985854200000176,397700.4649584394,,,18,2382,1650,-466.63955035865547,586,18,-228.73683551701856,-466.63955035865547,586,,0.0,False,False
12,4.359346299999743,397700.4649584394,,,1,2383,1800,-430.59970506599166,560,1,-44.28953800273507,-430.59970506599166,560,,0.0,False,False
13,4.721486700000241,397700.4649584394,397700.4649584394,397700.4649584394,0,2383,1950,-430.59970506599166,559,0,0.0,-430.59970506599166,559,0.0,0.0,False,False
