iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,0.8127437999937683,353010.34722208953,,,1486,1875,150,-5318.463333998363,16251,1486,-5318.463333998363,-5318.463333998363,16251,,,False,False
2,1.287700799999584,350366.6503700196,,,1476,3351,300,-3168.622980284321,8924,1476,-3168.622980284321,-3168.622980284321,8924,,,False,False
3,1.9772703999988153,347994.0671949851,,,1417,4768,450,-2494.8906655709197,7844,1417,-2494.8906655709197,-2494.8906655709197,7844,,,False,False
4,2.88193009999668,343857.211902417,,,1385,6153,600,-1735.7690068330267,6095,1385,-1735.7690068330267,-1735.7690068330267,6095,,,False,False
5,3.9842872000008356,342965.1884886022,,,986,7139,750,-1740.2305240663488,3200,986,-1740.2305240663488,-1740.2305240663488,3200,,,False,False
6,5.356765599994105,342192.41620998137,,,761,7900,900,-695.3138490076387,5278,761,-695.3138490076387,-695.3138490076387,5278,,0.03064479865034176,False,False
7,6.840352899998834,341644.183814706,,,383,8283,1050,-681.5987240663487,2310,383,-681.5987240663487,-681.5987240663487,2310,,0.024895253432659425,False,False
8,8.32543810000061,341553.67965693155,,,572,8855,1200,-750.0000460335626,4525,572,-750.0000460335626,-750.0000460335626,4525,,0.018507176257246183,False,False
9,9.936260099995707,341550.7088834407,,,289,9144,1350,-408.36530651830617,5559,289,-400.0000513634161,-408.36530651830617,5559,,0.0067077348944214275,False,False
10,11.547930099994119,341550.70888344053,,,335,9479,1500,-390.54330651830605,4356,335,-202.7486552534158,-390.54330651830605,4356,,0.00412426582241495,False,False
11,13.206779899999674,341150.7088834405,,,139,9618,1650,-408.36530651830617,4063,139,-161.79986226708115,-408.36530651830617,4063,,0.0030442151175602604,False,False
12,14.834474799994496,341150.7088834406,,,118,9736,1800,-398.7030065183062,2044,118,-162.7603110473442,-398.7030065183062,2044,,0.0014444119193114757,False,False
13,16.526467899995623,341150.7088834405,,,155,9891,1950,-408.36530651830617,4735,155,-289.70725457825347,-408.36530651830617,4735,,0.0011798168120918358,False,False
14,18.239553599996725,341150.70888344065,,,184,10075,2100,-408.36530651830617,3303,184,-78.22757163984625,-408.36530651830617,3303,,0.0011711291752480718,False,False
15,20.01438419999613,341150.70888344053,,,43,10118,2250,-408.36530651830617,2728,43,-0.00011104734403488692,-408.36530651830617,2728,,0.001171129175247902,False,False
16,21.747036099994148,341150.7088834406,,,32,10150,2400,-408.36530651830617,2242,32,-88.16956312992397,-408.36530651830617,2242,,0.0,False,False
17,23.478447299996333,341150.70888344053,,,12,10162,2550,-408.36530651830617,2484,12,-69.64109413611641,-408.36530651830617,2484,,1.7062154466563033e-16,False,False
18,25.233266700000968,341150.7088987324,,,116,10278,2700,-408.36530651830617,7784,116,-325.5205376374802,-408.36530651830617,7784,,0.0,False,False
19,26.99477409999963,341150.70888344053,,,474,10752,2850,-408.36530651830617,7377,474,-78.2275446398462,-408.36530651830617,7377,,3.412430893312606e-16,False,False
20,28.847638699997333,341150.70888344053,341150.7088834406,341153.67965691775,47,10799,3000,-408.36530651830617,2204,47,-108.50832112992384,-408.36530651830617,2204,0.0008708021206610058,0.0,False,True
