iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,0.6624952999991365,226750.2171005894,,,1058,1392,110,-4550.784252397237,10909,1058,-4550.784252397237,-4550.784252397237,10909,,,False,False
2,1.03215839999757,219447.3993021135,,,1013,2405,220,-2655.4320437528972,7153,1013,-2655.4320437528972,-2655.4320437528972,7153,,,False,False
3,1.5494458000030136,214863.10972496905,,,1040,3445,330,-2044.8431253693634,6317,1040,-2044.8431253693634,-2044.8431253693634,6317,,,False,False
4,2.230475199998182,213645.54468445896,,,916,4361,440,-2029.7330444094093,3459,916,-2029.7330444094093,-2029.7330444094093,3459,,,False,False
5,3.0729384000005666,212781.7264395489,,,554,4915,550,-1347.1818044094093,1753,554,-1347.1818044094093,-1347.1818044094093,1753,,,False,False
6,4.090794199997617,212124.7997383442,,,825,5740,660,-757.4358070473443,3422,825,-757.4358070473443,-757.4358070473443,3422,,0.06450012506826906,False,False
7,5.222731000001659,211299.19570999237,,,391,6131,770,-819.5408192887508,3306,391,-819.5408192887508,-819.5408192887508,3306,,0.03713055437446079,False,False
8,6.418509999995877,211177.62990623148,,,198,6329,880,-296.4999786055132,2306,198,-296.4999786055132,-296.4999786055132,2306,,0.017152687697088116,False,False
9,7.609236899996176,211076.14438473652,,,225,6554,990,-260.7574812399296,3317,225,-260.7574812399296,-260.7574812399296,3317,,0.012026463287672522,False,False
10,8.870392400000128,211063.61484472879,,,235,6789,1100,-138.46497071605518,3707,235,-138.46497071605518,-138.46497071605518,3707,,0.008074526058083367,False,False
11,10.169869799996377,211063.6148175144,,,110,6899,1210,-174.09898471605266,3422,110,-174.09898471605266,-174.09898471605266,3422,,0.005002644302499184,False,False
12,11.48357229999965,211063.6148297052,,,173,7072,1320,-138.4649657160553,3272,173,-138.4649657160553,-138.4649657160553,3272,,0.0011149161240088,False,False
13,12.820710699998017,211063.61478683588,,,250,7322,1430,-282.0347473693637,4089,250,-282.0347473693637,-282.0347473693637,4089,,0.0005399015011496384,False,False
14,14.17126389999612,211063.61480036654,,,90,7412,1540,-123.57198402712265,3811,90,-122.36172671605527,-123.57198402712265,3811,,5.936049479439641e-05,False,False
15,15.497391199998674,211063.61483538043,,,166,7578,1650,-138.4649557160551,3349,166,-138.4649557160551,-138.4649557160551,3349,,4.429164200752119e-11,False,False
16,16.807189300001482,211063.61478304633,,,213,7791,1760,-123.57198402712265,2848,213,-72.65407778771169,-123.57198402712265,2848,,1.633065646740544e-10,False,False
17,18.245108600000094,211063.6148072727,,,39,7830,1870,-123.57198402712265,3519,39,-48.64885071605522,-123.57198402712265,3519,,1.0628314566860985e-10,False,False
18,19.58840770000097,211063.61482480512,,,54,7884,1980,-349.9999912901176,3365,54,-224.99999129011758,-349.9999912901176,3365,,0.0,False,False
19,20.992424199997913,211063.6148128176,,,102,7986,2090,-123.57198402712265,3442,102,-74.97153331623804,-123.57198402712265,3442,,0.0,False,False
20,22.489712000002328,211063.6148341393,211063.61482554776,211196.22744657763,5,7991,2200,-123.57198402712265,3208,5,-4.6716055294382386e-05,-123.57198402712265,3208,0.06279118838115258,5.8803733215477866e-12,False,False
