iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,0.9334653000041726,369027.91044728464,,,1474,1871,150,-5231.102245136802,13113,1474,-5231.102245136802,-5231.102245136802,13113,,,False,False
2,1.3942364000031375,365479.56658158574,,,1455,3326,300,-3003.8069109999997,9382,1455,-3003.8069109999997,-3003.8069109999997,9382,,,False,False
3,2.1421256000030553,364430.989809544,,,1424,4750,450,-1985.1873623793797,7211,1424,-1985.1873623793797,-1985.1873623793797,7211,,,False,False
4,3.130794999997306,363690.0827072071,,,1259,6009,600,-1892.0004206314263,5991,1259,-1892.0004206314263,-1892.0004206314263,5991,,,False,False
5,4.321921299997484,361917.5202042991,,,1148,7157,750,-1886.9531306314263,5422,1148,-1886.9531306314263,-1886.9531306314263,5422,,,False,False
6,5.7381531999999424,360788.510664232,,,811,7968,900,-484.62715285149216,4364,811,-484.62715285149216,-484.62715285149216,4364,,0.022327307907594195,False,False
7,7.281012300001748,360666.93418658344,,,552,8520,1050,-425.3357644292596,3610,552,-400.12023358093484,-425.3357644292596,3610,,0.013167993056399699,False,False
8,8.905518500003382,360595.10743641487,,,280,8800,1200,-334.8151129823541,5916,280,-199.9999852139199,-334.8151129823541,5916,,0.010525675588494305,False,False
9,10.616303399998287,360578.2224618668,,,312,9112,1350,-738.9079785898589,5466,312,-738.9079785898589,-738.9079785898589,5466,,0.008556351666717203,False,False
10,12.307664200001454,360496.86531027843,,,275,9387,1500,-364.391594400905,4754,275,-332.8514465898588,-364.391594400905,4754,,0.00392535540478586,False,False
11,14.074152100001811,360496.8653062591,,,247,9634,1650,-374.57492967920507,7035,247,-166.42572158985877,-374.57492967920507,7035,,0.0008083554474503823,False,False
12,15.895945299998857,360496.8653031702,,,94,9728,1800,-374.3890296792051,2926,94,-64.48753343205544,-374.3890296792051,2926,,0.0004715399924220238,False,False
13,17.710613800001738,360496.8653301044,,,181,9909,1950,-374.57492967920507,4516,181,-24.329241851491588,-374.57492967920507,4516,,0.00027244436844658124,False,False
14,19.618922900001053,360496.86530431575,,,50,9959,2100,-364.391594400905,4233,50,-166.42577133872874,-364.391594400905,4233,,0.00022562970385613674,False,False
15,21.501570000000356,360496.865313564,,,185,10144,2250,-374.57492967920507,6845,185,-79.5341823387289,-374.57492967920507,6845,,0.0,False,False
16,23.55599280000024,360496.86530296045,,,50,10194,2400,-374.3890296792051,3725,50,-25.37453072904691,-374.3890296792051,3725,,9.150226982317469e-12,False,False
17,25.45919909999793,360496.8653052147,,,78,10272,2550,-374.57492967920507,7060,78,-59.66958407582524,-374.57492967920507,7060,,0.0,False,False
18,27.36153970000305,360496.86530658806,,,37,10309,2700,-364.391594400905,6092,37,-166.42572958985875,-364.391594400905,6092,,6.523319044340198e-11,False,False
19,29.275569099998393,360496.86531531444,,,23,10332,2850,-374.3890296792051,3826,23,-44.1658043829334,-374.3890296792051,3826,,0.0,False,False
20,31.22712440000032,360496.86531447835,360496.86531785066,360535.73570998287,57,10389,3000,-364.391594400905,5916,57,-275.61980868377714,-364.391594400905,5916,0.010781286924486402,0.0,False,False
