iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,0.42470690000482136,302524.31853526173,,,975,1164,110,-3711.2016711540537,3381,975,-3711.2016711540537,-3711.2016711540537,3381,,,False,False
2,0.6566424000047846,263055.1916703788,,,442,1606,220,-1993.5439288598286,992,442,-1993.5439288598286,-1993.5439288598286,992,,,False,False
3,0.925842200005718,254370.2061910714,,,149,1755,330,-1480.9389706789104,490,149,-1480.9389706789104,-1480.9389706789104,490,,,False,False
4,1.2192849000057322,253316.20383786052,,,117,1872,440,-923.428305798845,813,117,-923.428305798845,-923.428305798845,813,,,False,False
5,1.5231170000042766,253154.25379338773,,,21,1893,550,-432.1492381541134,491,21,-274.0196224415531,-432.1492381541134,491,,,False,False
6,1.8296259000053396,253154.25374376637,,,30,1923,660,-528.1267899999998,453,30,-528.1267899999998,-528.1267899999998,453,,0.1631937063127071,False,False
7,2.1424375000060536,253154.25377521905,,,2,1925,770,-585.48783,467,2,-585.4877990770567,-585.48783,467,,0.03763825314486132,False,False
8,2.4510635000042384,253154.2537684317,,,4,1929,880,-432.1492381541134,415,4,-7.000000005064066e-05,-432.1492381541134,415,,0.004780247029899153,False,False
9,2.760991600000125,253154.25377375135,,,3,1932,990,-432.1492381541134,376,3,-2.8012449547532015e-05,-432.1492381541134,376,,0.0006393197973740032,False,False
10,3.072152400003688,253154.25377521905,253154.25377521905,253216.75304010254,0,1932,1100,-432.1492381541134,441,0,0.0,-432.1492381541134,441,0.02468212080485468,0.0,False,False
