iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,0.6287454999983311,235705.42407790653,,,1055,1384,110,-5236.041189808604,9341,1055,-5236.041189808604,-5236.041189808604,9341,,,False,False
2,0.9975013000002946,227997.11350767873,,,1055,2439,220,-2886.1073000000006,7661,1055,-2886.1073000000006,-2886.1073000000006,7661,,,False,False
3,1.581509499999811,224536.14888881976,,,939,3378,330,-2466.035914036842,4884,939,-2466.035914036842,-2466.035914036842,4884,,,False,False
4,2.3511671000014758,224123.2788131254,,,898,4276,440,-1932.66153492992,4600,898,-1932.66153492992,-1932.66153492992,4600,,,False,False
5,3.296333099999174,221298.29265337114,,,920,5196,550,-1536.950561703672,3608,920,-1536.950561703672,-1536.950561703672,3608,,,False,False
6,4.312300699995831,220261.26032223133,,,643,5839,660,-1210.396692951168,1918,643,-1210.396692951168,-1210.396692951168,1918,,0.0655231580524448,False,False
7,5.447056899996824,219135.66607929333,,,453,6292,770,-677.6874421028692,1968,453,-677.6874421028692,-677.6874421028692,1968,,0.03886648954477646,False,False
8,6.638301499995578,219003.5443803307,,,537,6829,880,-233.48263668407662,2561,537,-233.48263668407662,-233.48263668407662,2561,,0.024640150531968677,False,False
9,7.876170800002001,218962.05704472426,,,210,7039,990,-201.21272717406146,2244,210,-177.85738348099358,-201.21272717406146,2244,,0.02302849483432985,False,False
10,9.23957839999639,218954.8907715445,,,127,7166,1100,-201.21272717406146,2740,127,-131.9866408334385,-201.21272717406146,2740,,0.010589335569331317,False,False
11,10.546996999997646,218954.89069802166,,,165,7331,1210,-307.83618755368707,2012,165,-307.83618755368707,-307.83618755368707,2012,,0.005931000405148519,False,False
12,11.879897699996945,218954.89079610526,,,38,7369,1320,-149.87636019329648,2155,38,-149.87636019329648,-149.87636019329648,2155,,0.000824946876163242,False,False
13,13.225073900001007,218954.8907438589,,,65,7434,1430,-302.7697685054409,1954,65,-302.7697685054409,-302.7697685054409,1954,,0.00022215912810667114,False,False
14,14.560127600001579,218954.89071233626,,,50,7484,1540,-120.68322080479993,1534,50,-118.67425199540048,-120.68322080479993,1534,,3.2728649359290225e-05,False,False
15,15.896960799997032,218954.890745293,,,69,7553,1650,-120.68322080479993,2535,69,-43.21023790544086,-120.68322080479993,2535,,1.1989460230971547e-10,False,False
16,17.242688099999214,218954.89076107784,,,181,7734,1760,-201.21272717406146,1646,181,-109.92195824930059,-201.21272717406146,1646,,0.0,False,False
17,18.637351999997918,218954.89074128668,,,56,7790,1870,-237.48507478975898,2363,56,-176.43740478975894,-237.48507478975898,2363,,2.503647114943403e-10,False,False
18,20.008898499996576,218954.89077602339,,,95,7885,1980,-201.21272717406146,767,95,-93.27432109528081,-201.21272717406146,767,,0.0,False,False
19,21.428439499999513,218954.8907663266,,,43,7928,2090,-201.21272717406146,1890,43,-120.18180668407695,-201.21272717406146,1890,,0.0,False,False
20,22.828545600001235,218954.89072297188,218954.89079127146,219032.68309303964,12,7940,2200,-201.21272717406146,896,12,-46.08537627731221,-201.21272717406146,896,0.03551629860422741,1.019439414445272e-10,False,False
