iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,0.6519912000003387,228564.45710749217,,,1049,1378,110,-4680.8579165010915,11530,1049,-4680.8579165010915,-4680.8579165010915,11530,,,False,False
2,1.0375604000000749,220472.59435317948,,,937,2315,220,-2759.4152718521354,7128,937,-2759.4152718521354,-2759.4152718521354,7128,,,False,False
3,1.5978598000001512,215251.80348792335,,,1042,3357,330,-1878.6733361676743,5832,1042,-1878.6733361676743,-1878.6733361676743,5832,,,False,False
4,2.3465924999982235,212426.09368773946,,,1018,4375,440,-1807.5662443484434,4750,1018,-1807.5662443484434,-1807.5662443484434,4750,,,False,False
5,3.3296743999962928,211772.754206114,,,935,5310,550,-1440.600581234579,3971,935,-1440.600581234579,-1440.600581234579,3971,,,False,False
6,4.391934699997364,211168.4036758047,,,610,5920,660,-1432.6289665836712,3774,610,-1432.6289665836712,-1432.6289665836712,3774,,0.07611005513209008,False,False
7,5.589056799995888,209844.6640901641,,,479,6399,770,-962.743819654949,2636,479,-962.743819654949,-962.743819654949,2636,,0.04820522157955963,False,False
8,6.894297899998492,209549.09706889006,,,372,6771,880,-509.63336760027937,3601,372,-509.63336760027937,-509.63336760027937,3601,,0.026493187637116538,False,False
9,8.274475999998685,209549.09706889,,,401,7172,990,-910.0648661676746,4488,401,-910.0648661676746,-910.0648661676746,4488,,0.013543517977968208,False,False
10,9.8080478999982,209549.09706889,,,236,7408,1100,-598.2471009148492,3995,236,-598.2471009148492,-598.2471009148492,3995,,0.010500204077526304,False,False
11,11.345364699998754,209549.09706888997,,,228,7636,1210,-545.8715949148491,3068,228,-545.8715949148491,-545.8715949148491,3068,,0.007668318643923475,False,False
12,12.922958199997083,209549.09706889003,,,104,7740,1320,-380.53502091484916,694,104,-380.53502091484916,-380.53502091484916,694,,0.0014085038690670238,False,False
13,14.384191199998895,209549.0969465743,,,189,7929,1430,-401.835506914849,3500,189,-401.835506914849,-401.835506914849,3500,,5.837092443401456e-10,False,False
14,15.950277099997038,209549.09706888994,,,80,8009,1540,-399.9999984153569,2666,80,-248.80626691484918,-399.9999984153569,2666,,2.777757658117297e-16,False,False
15,17.633854799998517,209549.09710198824,,,255,8264,1650,-215.28078291484917,4148,255,-215.28078291484917,-215.28078291484917,4148,,0.0,False,False
16,19.273069800001394,209549.09706889,,,261,8525,1760,-678.069572914849,4494,261,-678.069572914849,-678.069572914849,4494,,0.0,False,False
17,20.96783139999752,209549.0970690887,,,97,8622,1870,-400.0000373710193,2197,97,-21.826472641296732,-400.0000373710193,2197,,0.0,False,False
18,22.71565279999777,209549.09706888997,,,50,8672,1980,-321.0415873710199,740,50,-152.05466440568898,-321.0415873710199,740,,0.0,False,False
19,24.49568200000067,209549.09706889,,,106,8778,2090,-115.95063946662594,3244,106,-115.95063946662594,-115.95063946662594,3244,,0.0,False,False
20,26.26600529999996,209549.09706889,209549.09706888994,209549.09706889,31,8809,2200,-134.06459128212498,742,31,-134.06459128212498,-134.06459128212498,742,2.777757658117297e-14,1.5794982814609794e-10,False,True
