iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,0.7281672000026447,286864.8786947556,,,1208,1556,125,-4916.6312702622845,11079,1208,-4916.6312702622845,-4916.6312702622845,11079,,,False,False
2,1.1370853999978863,276825.9313117627,,,1138,2694,250,-3199.4094183809666,7508,1138,-3199.4094183809666,-3199.4094183809666,7508,,,False,False
3,1.8000221000038437,273482.3149907422,,,1166,3860,375,-2934.195193621079,6941,1166,-2934.195193621079,-2934.195193621079,6941,,,False,False
4,2.6483752999993158,272114.0211369228,,,1130,4990,500,-1901.5069943517178,5480,1130,-1901.5069943517178,-1901.5069943517178,5480,,,False,False
5,3.6705486999999266,271231.20603769,,,970,5960,625,-1894.3489272082384,5205,970,-1894.3489272082384,-1894.3489272082384,5205,,,False,False
6,4.850650100001076,269486.2523277749,,,894,6854,750,-1720.6751272082383,5132,894,-1720.6751272082383,-1720.6751272082383,5132,,0.060581227113106456,False,False
7,6.226790900000196,269107.5275412411,,,549,7403,875,-383.84464134551536,1736,549,-383.84464134551536,-383.84464134551536,1736,,0.027881794649610075,False,False
8,7.782702700002119,268322.46603531076,,,635,8038,1000,-371.3368433814435,6549,635,-344.1241710687302,-371.3368433814435,6549,,0.0188672125128314,False,False
9,9.367037900003197,268291.22073497553,,,439,8477,1125,-371.3368433814435,6087,439,-164.07657189901556,-371.3368433814435,6087,,0.014048524166359377,False,False
10,10.977476000000024,268291.22073497553,,,207,8684,1250,-366.4435433814433,1610,207,-165.02409162212825,-366.4435433814433,1610,,0.010839406518385348,False,False
11,12.648291299999983,268291.22073497553,,,452,9136,1375,-568.1029541438427,5016,452,-568.1029541438427,-568.1029541438427,5016,,0.004434480729450492,False,False
12,14.331928699997661,268291.22073497553,,,267,9403,1500,-892.7838661655178,2154,267,-161.67994213654583,-892.7838661655178,2154,,0.003033385255789439,False,False
13,16.084811799999443,268291.22073497553,,,170,9573,1625,-371.3368433814435,5002,170,-183.54050343844665,-371.3368433814435,5002,,0.00011644682905946342,False,False
14,17.82054739999876,268291.22073497553,,,124,9697,1750,-371.3368433814435,3099,124,-219.52498386317302,-371.3368433814435,3099,,0.0,False,False
15,19.614180000004126,268291.22073497553,,,281,9978,1875,-366.4435433814433,3218,281,-117.42140504551548,-366.4435433814433,3218,,0.0,False,False
16,21.414618800001335,268291.22073497553,,,140,10118,2000,-371.3368433814435,2518,140,-33.25828579430163,-371.3368433814435,2518,,0.0,False,False
17,23.291224200002034,268291.22073497553,,,82,10200,2125,-366.4435433814433,3921,82,-99.9999545895189,-366.4435433814433,3921,,0.0,False,False
18,25.109185499997693,268291.22072439385,,,76,10276,2250,-371.3368433814435,3757,76,-74.9368597943012,-371.3368433814435,3757,,3.944104866269146e-11,False,False
19,26.99988999999914,268291.22073497565,,,130,10406,2375,-648.7852061655175,5007,130,-44.90266025191431,-648.7852061655175,5007,,0.0,False,False
20,28.815618699998595,268291.22073497553,268291.22072014684,268291.22073497553,102,10508,2500,-452.0489661655175,6012,102,-162.9075457942995,-452.0489661655175,6012,5.527088294349567e-09,0.0,False,True
