iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,0.8084201000019675,366782.87596087804,,,1428,1820,150,-4463.192752145069,14953,1428,-4463.192752145069,-4463.192752145069,14953,,,False,False
2,1.2887301000009757,356889.0475432215,,,1376,3196,300,-2709.9445428520157,7886,1376,-2709.9445428520157,-2709.9445428520157,7886,,,False,False
3,2.025132599999779,355000.78667759406,,,1350,4546,450,-2284.894840464373,6715,1350,-2284.894840464373,-2284.894840464373,6715,,,False,False
4,3.038645100001304,354479.4995448369,,,1287,5833,600,-2006.5031289028516,5799,1287,-2006.5031289028516,-2006.5031289028516,5799,,,False,False
5,4.290326599999389,354019.73565149796,,,1153,6986,750,-1800.0,4795,1153,-1800.0,-1800.0,4795,,,False,False
6,5.72923759999685,353609.1541571223,,,837,7823,900,-1683.8850996297165,5623,837,-1683.8850996297165,-1683.8850996297165,5623,,0.035916948874027785,False,False
7,7.417015699997137,352135.4752285297,,,649,8472,1050,-838.5007058662944,2461,649,-838.5007058662944,-838.5007058662944,2461,,0.013319468186022438,False,False
8,9.197943699997268,352044.5331588136,,,452,8924,1200,-415.61774789026504,1866,452,-406.8482110604466,-415.61774789026504,1866,,0.008327456247203423,False,False
9,11.037662299997464,351774.9538631454,,,102,9026,1350,-420.970247890265,804,102,-184.883399009384,-420.970247890265,804,,0.007629625084565454,False,False
10,12.89278270000068,351765.8169401705,,,437,9463,1500,-409.05950111725815,3150,437,-206.1336502694021,-409.05950111725815,3150,,0.006366647066101059,False,False
11,14.802057399996556,351765.81694017054,,,121,9584,1650,-419.15814789026535,3788,121,-108.45491403275946,-419.15814789026535,3788,,0.005212922785739595,False,False
12,16.713606500001333,351765.81694017054,,,145,9729,1800,-417.82904789026543,3898,145,-100.36606915658945,-417.82904789026543,3898,,0.0010497615672470223,False,False
13,18.658934499995667,351765.81694017054,,,61,9790,1950,-417.82904789026543,2007,61,-169.89483046437272,-417.82904789026543,2007,,0.0007917072767533395,False,False
14,20.631833300001745,351765.81694017054,,,98,9888,2100,-417.82904789026543,2035,98,-139.10528846437273,-417.82904789026543,2035,,2.5973773500635793e-05,False,False
15,22.65260180000041,351765.8169401705,,,17,9905,2250,-417.82904789026543,1387,17,-30.78950983253162,-417.82904789026543,1387,,0.0,False,False
16,24.61776539999846,351765.8169401706,,,97,10002,2400,-417.82904789026543,2319,97,-339.7896463219977,-417.82904789026543,2319,,0.0,False,False
17,26.66196189999755,351765.81694017054,,,257,10259,2550,-417.82904789026543,2850,257,-79.21420003275989,-417.82904789026543,2850,,0.0,False,False
18,28.757182699999248,351765.8169401706,,,9,10268,2700,-417.82904789026543,1908,9,-2.394513285253197e-05,-417.82904789026543,1908,,0.0,False,False
19,30.83777089999785,351765.8169401706,,,212,10480,2850,-420.1261478902652,5392,212,-89.62643719960352,-420.1261478902652,5392,,0.0,False,False
20,32.85267290000047,351765.81694017054,351765.8169401705,351809.5147941069,80,10560,3000,-420.1261478902652,4841,80,-47.18317091283461,-420.1261478902652,4841,0.012420884626153464,0.0,False,False
