iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,0.703318699997908,286094.40349566925,,,1212,1593,125,-4181.362559987367,11627,1212,-4181.362559987367,-4181.362559987367,11627,,,False,False
2,1.096377499998198,274639.1504757017,,,1226,2819,250,-2965.0828804522503,10166,1226,-2965.0828804522503,-2965.0828804522503,10166,,,False,False
3,1.734530800000357,272788.1599802123,,,1094,3913,375,-3060.64080209828,6526,1094,-3060.64080209828,-3060.64080209828,6526,,,False,False
4,2.5902969000017038,267627.04560063634,,,999,4912,500,-1746.7116186,5078,999,-1746.7116186,-1746.7116186,5078,,,False,False
5,3.6045028000007733,265606.76138824044,,,739,5651,625,-952.0424529313441,3985,739,-952.0424529313441,-952.0424529313441,3985,,,False,False
6,4.737171499997203,264789.155812503,,,400,6051,750,-783.6772999313441,1778,400,-783.6772999313441,-783.6772999313441,1778,,0.07446929203383995,False,False
7,6.003018000003067,264730.15181033744,,,197,6248,875,-607.3597699313441,1157,197,-607.3597699313441,-607.3597699313441,1157,,0.03608006596365061,False,False
8,7.272789599999669,264589.44331569463,,,326,6574,1000,-294.3111169634219,2466,326,-294.3111169634219,-294.3111169634219,2466,,0.030055251170404067,False,False
9,8.61044419999962,264544.5388980548,,,415,6989,1125,-389.5914579636019,3995,415,-389.5914579636019,-389.5914579636019,3995,,0.011517919258359917,False,False
10,10.018438500002958,264544.126289299,,,252,7241,1250,-248.98294979695902,3066,252,-179.60027993134395,-248.98294979695902,3066,,0.004000783313600152,False,False
11,11.37412310000218,264544.12632336875,,,434,7675,1375,-248.98294979695902,5733,434,-112.75197012028502,-248.98294979695902,5733,,0.0009253758462365766,False,False
12,12.800838900002418,264544.126304185,,,54,7729,1500,-248.98294979695902,2675,54,-160.9324018607581,-248.98294979695902,2675,,0.000702698596590908,False,False
13,14.258704400002898,264544.126318071,,,52,7781,1625,-342.29032551661794,1735,52,-342.29032551661794,-342.29032551661794,1735,,0.00017127288623372333,False,False
14,15.71263270000054,264544.12633022136,,,63,7844,1750,-248.98294979695902,880,63,-85.50039796360215,-248.98294979695902,880,,1.5595401634713137e-06,False,False
15,17.144734900000913,264544.12631686986,,,85,7929,1875,-248.98294979695902,3340,85,-0.00010182566916228097,-248.98294979695902,3340,,0.0,False,False
16,18.599874599996838,264544.12632886914,,,144,8073,2000,-248.98294979695902,2747,144,-38.478068776103555,-248.98294979695902,2747,,0.0,False,False
17,20.027651899996272,264544.12630746706,,,32,8105,2125,-248.98294979695902,1498,32,-222.03927414463988,-248.98294979695902,1498,,0.0,False,False
18,21.477926799998386,264544.1263225002,,,384,8489,2250,-248.98294979695902,3796,384,-4.7874810238249665,-248.98294979695902,3796,,0.0,False,False
19,22.994271299998218,264544.12629105576,,,122,8611,2375,-248.98294979695902,2475,122,-160.85097847822635,-248.98294979695902,2475,,1.4804942852273573e-10,False,False
20,24.513132599997334,264544.1263060081,264544.1263071895,264586.1236611972,10,8621,2500,-248.98294979695902,2474,10,-3.244744516618084,-248.98294979695902,2474,0.01587284829096063,4.1058489970351765e-11,False,False
