iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,0.6329742999951122,228512.54592314307,,,1019,1338,110,-5391.089500246678,9074,1019,-5391.089500246678,-5391.089500246678,9074,,,False,False
2,0.9813379999977769,222307.00666457156,,,1029,2367,220,-2739.7805799076705,6048,1029,-2739.7805799076705,-2739.7805799076705,6048,,,False,False
3,1.5096967999998014,220189.152226969,,,991,3358,330,-2355.756398277208,4945,991,-2355.756398277208,-2355.756398277208,4945,,,False,False
4,2.2311636000013095,218210.71908797705,,,1007,4365,440,-1949.3821661983616,5671,1007,-1949.3821661983616,-1949.3821661983616,5671,,,False,False
5,3.0773988000000827,217911.25564818925,,,969,5334,550,-1642.958076744178,3345,969,-1642.958076744178,-1642.958076744178,3345,,,False,False
6,4.093700400000671,217466.70170566373,,,535,5869,660,-1546.53911374387,1840,535,-1546.53911374387,-1546.53911374387,1840,,0.04833802088570864,False,False
7,5.197191399995063,216648.38210884287,,,527,6396,770,-1526.267874500107,3282,527,-1526.267874500107,-1526.267874500107,3282,,0.025454098998628136,False,False
8,6.382184900001448,215635.43012820504,,,267,6663,880,-1233.5252484673968,2009,267,-1233.5252484673968,-1233.5252484673968,2009,,0.020680955681549693,False,False
9,7.633074899997155,215346.59193730098,,,146,6809,990,-650.4693741673966,878,146,-650.4693741673966,-650.4693741673966,878,,0.013125510802800316,False,False
10,8.92782029999944,215337.16498496738,,,308,7117,1100,-409.80795016739694,2428,308,-409.80795016739694,-409.80795016739694,2428,,0.011812564043858548,False,False
11,10.252724499994656,215337.1649901478,,,39,7156,1210,-199.96591750139942,611,39,-199.96591750139942,-199.96591750139942,611,,0.009792472589197578,False,False
12,11.564683099997637,215337.16498496738,,,304,7460,1320,-176.7503793302635,2619,304,-176.7503793302635,-176.7503793302635,2619,,0.006052282094664958,False,False
13,12.925360900000669,215337.1649697381,,,349,7809,1430,-158.42371123887096,3025,349,-137.6624903302636,-158.42371123887096,3025,,0.0013831917987206666,False,False
14,14.322027199996228,215337.1649801384,,,75,7884,1540,-168.96531123887098,3181,75,-60.35361734965318,-168.96531123887098,3181,,4.377574345516718e-05,False,False
15,15.709524599995348,215337.16499544552,,,61,7945,1650,-186.67289733026246,2209,61,-186.67289733026246,-186.67289733026246,2209,,0.0,False,False
16,17.091113499998755,215337.1649901808,,,13,7958,1760,-168.96531123887098,3261,13,-21.7604033067405,-168.96531123887098,3261,,0.0,False,False
17,18.513919899996836,215337.16499552535,,,9,7967,1870,-168.96531123887098,3213,9,-55.93230995585509,-168.96531123887098,3213,,0.0,False,False
18,19.999665299998014,215337.16498496738,,,3,7970,1980,-158.42371123887096,4148,3,-121.84072416739673,-158.42371123887096,4148,,0.0,False,False
19,21.408070799996494,215337.16498496747,,,6,7976,2090,-158.42371123887096,730,6,-22.457712167396764,-158.42371123887096,730,,0.0,False,False
20,22.82526489999873,215337.16499018087,215337.16498496738,215346.59193730098,2,7978,2200,-141.7586813186117,3508,2,-23.38629130674053,-141.7586813186117,3508,0.004377572103087517,2.4448404431677285e-11,False,True
