iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,0.5247649000011734,462047.4527669465,,,1360,1598,150,-3593.486123840403,4391,1360,-3593.486123840403,-3593.486123840403,4391,,,False,False
2,0.812270599999465,410920.9288568667,,,447,2045,300,-2377.6037553885058,1085,447,-2377.6037553885058,-2377.6037553885058,1085,,,False,False
3,1.1476110000003246,402404.25939686387,,,65,2110,450,-837.356599020368,417,65,-564.6958180000001,-837.356599020368,417,,,False,False
4,1.488549100002274,402134.06522930355,,,23,2133,600,-864.1499090203679,312,23,-184.0013876775372,-864.1499090203679,312,,,False,False
5,1.833815100006177,402134.06522930355,,,10,2143,750,-749.9999968000002,390,10,-749.9999968000002,-749.9999968000002,390,,,False,False
6,2.187536400000681,402134.06522930355,,,74,2217,900,-819.619059020368,1024,74,-362.0255714384466,-819.619059020368,1024,,0.12966933846048678,False,False
7,2.5506449000022258,402134.0652293037,,,21,2238,1050,-376.51968746031207,634,21,-351.6577556946421,-376.51968746031207,634,,0.02138334411928594,False,False
8,2.9047573000061675,402134.0652293037,,,15,2253,1200,-422.6177496919436,369,15,-338.59386343844653,-422.6177496919436,369,,0.000671449571545581,False,False
9,3.2626765000022715,402134.06522930355,,,1,2254,1350,-422.6177496919436,352,1,-6.068273137316282e-06,-422.6177496919436,352,,0.0,False,False
10,3.6214074000017717,402134.0652293038,,,1,2255,1500,-422.6177496919436,343,1,-9.189445041917224,-422.6177496919436,343,,0.0,False,False
11,3.9761472000027425,402134.0652293037,,,4,2259,1650,-451.0545496919435,494,4,-3.3162825729959877e-06,-451.0545496919435,494,,0.0,False,False
12,4.330073800003447,402134.0652293038,,,1,2260,1800,-422.6177496919436,405,1,-24.99999851652501,-422.6177496919436,405,,0.0,False,False
13,4.687894500006223,402134.0652293037,,,1,2261,1950,-436.59974969194354,444,1,-89.51473666098582,-436.59974969194354,444,,0.0,False,False
14,5.050416900005075,402134.0652293037,,,5,2266,2100,-422.6177496919436,440,5,-2.9433192821670673e-05,-422.6177496919436,440,,0.0,False,False
15,5.406730599999719,402134.0652293036,402134.0652293036,402288.85129164526,0,2266,2250,-765.2519690203679,349,0,0.0,-765.2519690203679,349,0.0384763489827449,0.0,False,False
