iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,0.4289428000047337,360680.9216460186,,,1110,1326,125,-3580.9224402713226,3601,1110,-3580.9224402713226,-3580.9224402713226,3601,,,False,False
2,0.7216155000060098,317958.7489467799,,,465,1791,250,-1800.0,1261,465,-1800.0,-1800.0,1261,,,False,False
3,1.0135494000060135,311956.2354716077,,,151,1942,375,-868.7881641051192,633,151,-868.7881641051192,-868.7881641051192,633,,,False,False
4,1.3188150999994832,311284.5048764404,,,58,2000,500,-1057.7333200000003,596,58,-1057.7333200000003,-1057.7333200000003,596,,,False,False
5,1.6240681000053883,311196.37980213604,,,50,2050,625,-599.6922137728707,482,50,-599.6922137728707,-599.6922137728707,482,,,False,False
6,1.9411261999994167,311153.21929895313,,,32,2082,750,-448.98842247774155,650,32,-85.34758027530097,-448.98842247774155,650,,0.1373172224387106,False,False
7,2.264983699998993,311153.21929895313,,,8,2090,875,-590.8099677073594,263,8,-590.8099677073594,-590.8099677073594,263,,0.02140381313730057,False,False
8,2.581888100001379,311153.21929895313,,,5,2095,1000,-509.3500647073595,647,5,-509.3500647073595,-509.3500647073595,647,,0.0025741308598643577,False,False
9,2.9030177000022377,311153.21929895313,,,44,2139,1125,-411.83257675661935,992,44,-4.2869710796367144e-05,-411.83257675661935,992,,0.0004217542968911045,False,False
10,3.220742199999222,311153.21929895313,,,2,2141,1250,-410.6795000000002,180,2,-410.6795000000002,-410.6795000000002,180,,0.00013869217633685725,False,False
11,3.530832600001304,311153.21929895313,311153.21929895313,311153.21929895313,0,2141,1375,-411.83257675661935,479,0,0.0,-411.83257675661935,479,0.0,0.0,False,False
