iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,0.7427604999975301,274583.1281947553,,,1199,1566,125,-4128.39253238136,9089,1199,-4128.39253238136,-4128.39253238136,9089,,,False,False
2,1.1304759999984526,266742.2135492077,,,1178,2744,250,-3587.5586346160753,9045,1178,-3587.5586346160753,-3587.5586346160753,9045,,,False,False
3,1.7541968000005,265267.86485656694,,,1128,3872,375,-2295.8034029300356,6005,1128,-2295.8034029300356,-2295.8034029300356,6005,,,False,False
4,2.6040597000028356,264541.70951107435,,,1077,4949,500,-1413.0703199999998,5606,1077,-1413.0703199999998,-1413.0703199999998,5606,,,False,False
5,3.6536210999984178,262967.18071185076,,,952,5901,625,-1435.5411930612227,3351,952,-1435.5411930612227,-1435.5411930612227,3351,,,False,False
6,4.893245999999635,261649.94897371705,,,722,6623,750,-1281.0568308459551,2909,722,-1281.0568308459551,-1281.0568308459551,2909,,0.04710114312582616,False,False
7,6.194985000001907,261041.00287264588,,,263,6886,875,-628.7960947160552,1678,263,-628.7960947160552,-628.7960947160552,1678,,0.021373484911529,False,False
8,7.555492799998319,260962.13853076604,,,466,7352,1000,-322.4856050754165,3058,466,-322.4856050754165,-322.4856050754165,3058,,0.01623161677773919,False,False
9,9.011684099998092,260962.1385251526,,,257,7609,1125,-257.5732667160555,2888,257,-257.5732667160555,-257.5732667160555,2888,,0.013531215899895348,False,False
10,10.48126780000166,260962.1385251527,,,185,7794,1250,-220.99920651830598,3016,185,-169.41700571605543,-220.99920651830598,3016,,0.007624686020781844,False,False
11,11.941065400002117,260962.1385298187,,,187,7981,1375,-220.99920651830598,2475,187,-118.29924388146719,-220.99920651830598,2475,,0.002628742893305261,False,False
12,13.49118869999802,260962.13853557358,,,88,8069,1500,-220.99920651830598,2931,88,-126.56540971605546,-220.99920651830598,2931,,0.0003021147490410762,False,False
13,15.028605200001039,260962.13850928377,,,19,8088,1625,-220.99920651830598,2691,19,-115.29149088146687,-220.99920651830598,2691,,8.231946970094254e-11,False,False
14,16.6066542999979,260962.13853557358,,,34,8122,1750,-220.99920651830598,2551,34,-105.928699781467,-220.99920651830598,2551,,0.0,False,False
15,18.181228300003568,260962.13853004438,,,202,8324,1875,-220.99920651830598,2957,202,-11.482884716055196,-220.99920651830598,2957,,0.0,False,False
16,19.713518500000646,260962.13852022155,,,147,8471,2000,-220.99920651830598,3986,147,-9.494566716055488,-220.99920651830598,3986,,3.6776073227166876e-11,False,False
17,21.263433000000077,260962.13853534264,,,7,8478,2125,-220.99920651830598,1862,7,-18.00915488146711,-220.99920651830598,1862,,8.849517250668186e-13,False,False
18,22.813156900003378,260962.13855696644,,,23,8501,2250,-220.99920651830598,2422,23,-11.48289671605562,-220.99920651830598,2422,,0.0,False,False
19,24.42891729999974,260962.13853534264,,,55,8556,2375,-203.88433272917155,2966,55,-115.29151388146693,-203.88433272917155,2966,,8.849517250668186e-13,False,False
20,26.04846330000146,260962.13853534267,260962.13850993387,260974.7548038202,52,8608,2500,-220.99920651830598,3285,52,-37.523203445495255,-220.99920651830598,3285,0.004834296672032932,0.0,False,True
