iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,0.5285549000036553,448589.2649589992,,,1329,1589,150,-3741.8456619995563,4035,1329,-3741.8456619995563,-3741.8456619995563,4035,,,False,False
2,0.8114110000024084,404793.9317382896,,,553,2142,300,-2837.4921697062714,1198,553,-2837.4921697062714,-2837.4921697062714,1198,,,False,False
3,1.1721592000030796,399605.60889540566,,,139,2281,450,-1608.8021770337843,407,139,-1608.8021770337843,-1608.8021770337843,407,,,False,False
4,1.56168570000591,398767.56147890224,,,60,2341,600,-499.99998099778963,570,60,-499.99998099778963,-499.99998099778963,570,,,False,False
5,1.951919099999941,398765.8589508675,,,48,2389,750,-410.16223674174853,685,48,-238.7731658082089,-410.16223674174853,685,,,False,False
6,2.3451693000024534,398765.8589508675,,,11,2400,900,-432.51843674174825,427,11,-224.82630546467894,-432.51843674174825,427,,0.1110668709664408,False,False
7,2.736833900002239,398765.8589508675,,,16,2416,1050,-617.4559713567506,737,16,-96.85344665665534,-617.4559713567506,737,,0.01489170739673889,False,False
8,3.145897700000205,398765.8589508675,,,1,2417,1200,-420.970247890265,564,1,-26.264510164678967,-420.970247890265,564,,0.0021014468411977884,False,False
9,3.5452942000047187,398765.8589508675,,,2,2419,1350,-438.50454789026526,635,2,-193.29491447458668,-438.50454789026526,635,,4.269474749726841e-06,False,False
10,3.9495442000043113,398765.8589508675,,,29,2448,1500,-688.5751613567509,671,29,-3.8777958252467215e-05,-688.5751613567509,671,,0.0,False,False
11,4.353652500001772,398765.8589508675,,,18,2466,1650,-438.50454789026526,673,18,-4.583895179166575e-05,-438.50454789026526,673,,0.0,False,False
12,4.756081500003347,398765.8589508675,,,76,2542,1800,-420.970247890265,913,76,-121.9700684745867,-420.970247890265,913,,0.0,False,False
13,5.158792900001572,398765.85895086743,,,3,2545,1950,-430.49824789026525,604,3,-2.3682406663283473e-05,-430.49824789026525,604,,1.45969519724203e-16,False,False
14,5.5674104999998235,398765.8589508675,,,8,2553,2100,-420.970247890265,590,8,-7.75098305894062e-06,-420.970247890265,590,,0.0,False,False
15,5.980316000001039,398765.85895086743,,,6,2559,2250,-438.50454789026526,647,6,-2.172240829168004e-05,-438.50454789026526,647,,1.45969519724203e-16,False,False
16,6.389512900001137,398765.8589508675,,,1,2560,2400,-432.51843674174825,417,1,-2.2875615059092524e-05,-432.51843674174825,417,,0.0,False,False
17,6.80578150000656,398765.8589508675,,,4,2564,2550,-432.51843674174825,556,4,-2.1393118004198186e-05,-432.51843674174825,556,,0.0,False,False
18,7.222238000002108,398765.85895086743,,,5,2569,2700,-432.51843674174825,572,5,-4.119642062505591e-05,-432.51843674174825,572,,0.0,False,False
19,7.632375300003332,398765.8589508675,,,1,2570,2850,-420.970247890265,154,1,-15.943244101353457,-420.970247890265,154,,0.0,False,False
20,8.100966900005005,398765.85895086743,398765.85895086743,398765.8589508675,1,2571,3000,-420.970247890265,243,1,-1.1964204986725235e-06,-420.970247890265,243,1.45969519724203e-14,0.0,False,True
