iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,0.5302464999986114,471124.75486591173,,,1367,1604,150,-3535.8394105029497,4836,1367,-3535.8394105029497,-3535.8394105029497,4836,,,False,False
2,0.8354152999963844,423429.1859201452,,,284,1888,300,-1800.0,798,284,-1800.0,-1800.0,798,,,False,False
3,1.1692359000007855,416270.0117780704,,,107,1995,450,-807.2162598616642,588,107,-807.2162598616642,-807.2162598616642,588,,,False,False
4,1.515273299999535,415593.71740311856,,,68,2063,600,-579.313394400905,709,68,-331.93670245043086,-579.313394400905,709,,,False,False
5,1.8693093999972916,415592.168041208,,,18,2081,750,-641.3026644292595,604,18,-339.57548728377697,-641.3026644292595,604,,,False,False
6,2.223727199998393,415592.168041208,,,12,2093,900,-642.7483644292597,611,12,-452.4721322837772,-642.7483644292597,611,,0.11787236024247766,False,False
7,2.579197999999451,415592.168041208,,,19,2112,1050,-644.3418644292597,501,19,-199.99996192678168,-644.3418644292597,501,,0.018508449912130465,False,False
8,2.939210999997158,415592.168041208,,,54,2166,1200,-643.526846553792,943,54,-278.10270892678204,-643.526846553792,943,,0.0016283751355689756,False,False
9,3.304047999998147,415592.168041208,,,6,2172,1350,-601.1953797474876,559,6,-197.9556267290468,-601.1953797474876,559,,3.7280686537706408e-06,False,False
10,3.672602200000256,415592.168041208,,,14,2186,1500,-561.308027836586,524,14,-319.64386438149404,-561.308027836586,524,,0.0,False,False
11,4.042510599996604,415592.168041208,,,7,2193,1650,-559.7587278365859,527,7,-156.832133450431,-559.7587278365859,527,,0.0,False,False
12,4.410561099997722,415592.168041208,,,2,2195,1800,-561.308027836586,567,2,-172.64829446057684,-561.308027836586,567,,0.0,False,False
13,4.779445499996655,415592.168041208,415592.168041208,415592.168041208,0,2195,1950,-559.8623278365858,506,0,0.0,-559.8623278365858,506,0.0,0.0,False,False
