iteration,wall_time,rmp_lp_obj,lp_obj_final_pool_if_available,irmp_obj_checkpoint_if_solved,columns_added_this_iter,total_columns,pricing_calls_cum,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,min_reduced_cost_last,num_negative_columns_last,pool_gap_pct_if_available,relative_improvement_last_5,pricing_converged,objective_stabilized
1,0.7638758000030066,281342.72614567867,,,1197,1581,125,-4446.316692091954,14211,1197,-4446.316692091954,-4446.316692091954,14211,,,False,False
2,1.2022212000010768,270161.27444467164,,,1156,2737,250,-2381.9723349853266,8269,1156,-2381.9723349853266,-2381.9723349853266,8269,,,False,False
3,1.8619470999983605,266850.8555706933,,,1136,3873,375,-2188.3616809343102,6895,1136,-2188.3616809343102,-2188.3616809343102,6895,,,False,False
4,2.7387424999978975,265136.5435862295,,,1047,4920,500,-1577.1965954730874,5503,1047,-1577.1965954730874,-1577.1965954730874,5503,,,False,False
5,3.7923042999973404,264221.8121287195,,,950,5870,625,-1186.247179188366,4394,950,-1186.247179188366,-1186.247179188366,4394,,,False,False
6,5.035175400000298,263560.5491261578,,,713,6583,750,-1157.263708935323,2800,713,-1157.263708935323,-1157.263708935323,2800,,0.06320468015339151,False,False
7,6.379836699998123,263462.4793816428,,,668,7251,875,-515.8348889353201,5542,668,-515.8348889353201,-515.8348889353201,5542,,0.024795541392075817,False,False
8,7.8283207999993465,263447.82619806303,,,452,7703,1000,-300.00001568199013,4487,452,-271.22279898668216,-300.00001568199013,4487,,0.012752551852803677,False,False
9,9.359573100002308,263356.8837327359,,,396,8099,1125,-300.00001568199013,5227,396,-195.95702816477024,-300.00001568199013,5227,,0.006712239020023383,False,False
10,10.886518400002387,263354.48666025006,,,108,8207,1250,-300.00001568199013,2280,108,-172.9383048999266,-300.00001568199013,2280,,0.003282565740813779,False,False
11,12.493702300002042,263354.48666025,,,155,8362,1375,-300.00001568199013,1624,155,-206.62067064178245,-300.00001568199013,1624,,0.0007818410858189397,False,False
12,14.134552700001223,263354.4866505514,,,85,8447,1500,-300.00001568199013,1479,85,-281.34431207196894,-300.00001568199013,1479,,0.0004098979533818755,False,False
13,15.890007800000603,263354.48666025,,,129,8576,1625,-300.00001568199013,4874,129,-193.0874625858346,-300.00001568199013,4874,,0.0003542998974789925,False,False
14,17.526325099999667,263354.48666025006,,,57,8633,1750,-300.00001568199013,1779,57,-75.29045931460041,-300.00001568199013,1779,,9.101992899700904e-06,False,False
15,19.21419269999751,263354.48666025006,,,57,8690,1875,-300.00001568199013,2536,57,-141.9585413640034,-300.00001568199013,2536,,0.0,False,False
16,20.87263279999752,263354.48666025,,,163,8853,2000,-206.47004987698665,5067,163,-75.29042302942298,-206.47004987698665,5067,,0.0,False,False
17,22.56982469999639,263354.4866533126,,,241,9094,2125,-300.00001568199013,3806,241,-104.04853499221599,-300.00001568199013,3806,,0.0,False,False
18,24.25143289999687,263354.48666024994,,,63,9157,2250,-206.47004987698665,5391,63,-141.9585156719686,-206.47004987698665,5391,,2.2102399564796597e-16,False,False
19,25.9649505999987,263354.48666025,,,12,9169,2375,-302.6560156819901,4927,12,-8.893532276488259e-05,-302.6560156819901,4927,,2.2102399564796592e-16,False,False
20,27.735182700002042,263354.4866602499,263354.4866549609,263479.9547139749,29,9198,2500,-300.00001568199013,2925,29,-29.802753199560357,-300.00001568199013,2925,0.04761958424890769,6.630719869438977e-16,False,False
