config_name,delta,objective_mean,objective_std,runtime_mean,runtime_std,cg_iterations_mean,cg_iterations_std,internal_gap_mean,internal_gap_std,sp_share_mean,sp_share_std,bs_share_mean,bs_share_std,ae_share_mean,ae_share_std,sp_utilization_mean,sp_utilization_std,avg_stay_time_mean,avg_stay_time_std,masking_rate_mean,masking_rate_std,delay_cost_mean,delay_cost_std,delay_cost_pct_mean,delay_cost_pct_std,energy_cost_mean,energy_cost_std,n_delayed_vessels_mean,n_delayed_vessels_std,max_delay_mean,max_delay_std,avg_delay_of_delayed_mean,avg_delay_of_delayed_std,n_mode_switches_vs_baseline_mean,n_mode_switches_vs_baseline_std,n_start_time_shifts_mean,n_start_time_shifts_std,feasibility_margin_mean,feasibility_margin_std,slack_mean,cost_change_pct
loose,0.0,183338.22621597565,4235.484072274012,54.83168855998665,24.212655030085834,1.0,0.0,0.002061821713624647,0.0028744332618678477,0.149,0.014456832294800962,0.851,0.014456832294800971,0.0,0.0,0.9749653009602396,0.011010738460838493,15.975603808558386,0.2980498330335152,0.48586177865326297,0.04298876384075515,40.0,120.0,0.02184117005134299,0.06552351015402898,183298.22621597565,4239.05103690677,0.2,0.6000000000000001,0.025,0.07500000000000001,0.025,0.07500000000000001,0.0,0.0,0.0,0.0,-0.025,0.07500000000000001,4.0,0.0
loose,0.5,183272.3039888026,4221.306828863589,52.91289114000974,27.852182450746696,1.0,0.0,0.00237691112669672,0.003024208077051428,0.148,0.01469693845669907,0.852,0.014696938456699083,0.0,0.0,0.9775148361272461,0.010863951999412275,15.971343254576578,0.3101651330484791,0.49054355262043436,0.04726346105510757,40.0,120.0,0.021845535450531188,0.06553660635159357,183232.3039888026,4224.608110985346,0.2,0.6000000000000001,0.025,0.07500000000000001,0.025,0.07500000000000001,6.1,2.0223748416156684,87.7,4.075536774462967,-0.025,0.07500000000000001,4.0,-0.035956618831577754
loose,1.0,183114.92056744435,4174.829874556418,53.61306819998426,24.146559829604268,1.0,0.0,0.002056487165388508,0.0018368467309026896,0.148,0.0116619037896906,0.852,0.011661903789690611,0.0,0.0,0.9832145639730042,0.013040313876167513,15.936054534954101,0.3269944818362452,0.5095539471671492,0.0297326476543951,0.0,0.0,0.0,0.0,183114.92056744435,4174.829874556418,0.0,0.0,0.0,0.0,0.0,0.0,6.9,2.022374841615669,89.5,2.9410882339705484,0.0,0.0,4.0,-0.12179983036829489
loose,1.5,183086.6150357937,4180.791315634045,42.62171690000687,20.533201068645155,1.0,0.0,0.001663965093841091,0.0013144750004462791,0.147,0.011,0.853,0.01100000000000001,0.0,0.0,0.9842326739196856,0.011828759547877358,15.917122369672313,0.26617674839250155,0.506408121838529,0.04484986319821175,0.0,0.0,0.0,0.0,183086.6150357937,4180.791315634045,0.0,0.0,0.0,0.0,0.0,0.0,7.6,2.615339366124404,89.0,2.9664793948382653,0.0,0.0,4.0,-0.13723879922649732
loose,2.0,183113.44428963435,4129.458962990358,52.7020496099838,24.41211696408086,1.0,0.0,0.0018609506915962964,0.001784369805726873,0.147,0.011,0.853,0.01100000000000001,0.0,0.0,0.9848838685926194,0.010333868083929543,15.92786527616325,0.30001407020502346,0.5201503107446523,0.03856115497151156,57.5,121.47530613256342,0.03209447774239138,0.06790374093224641,183055.94428963435,4185.878142189807,0.2,0.4000000000000001,0.05,0.10000000000000002,0.05,0.10000000000000002,8.2,2.481934729198171,89.7,1.9,-0.05,0.10000000000000002,4.0,-0.122605051320012
