experiment,scenario,mechanism,N,seed,method,param_name,param_value,obj,runtime_total,runtime_pricing,gap,status,error,num_iters,num_pricing_calls,num_columns_added,min_reduced_cost_last,pricing_time_share,cost_energy,cost_delay,shore_utilization,mode_shore_count,mode_battery_count,mode_brown_count,infeasible_jobs,shore_ratio,battery_ratio,brown_ratio,mechanism_counts,type_A_count,type_A_cost_energy,type_A_cost_delay,type_A_cost_total,type_A_shore_ratio,type_A_battery_ratio,type_A_brown_ratio,type_A_avg_tardy_hours,type_B_count,type_B_cost_energy,type_B_cost_delay,type_B_cost_total,type_B_shore_ratio,type_B_battery_ratio,type_B_brown_ratio,type_B_avg_tardy_hours,type_C_count,type_C_cost_energy,type_C_cost_delay,type_C_cost_total,type_C_shore_ratio,type_C_battery_ratio,type_C_brown_ratio,type_C_avg_tardy_hours,type_D_count,type_D_cost_energy,type_D_cost_delay,type_D_cost_total,type_D_shore_ratio,type_D_battery_ratio,type_D_brown_ratio,type_D_avg_tardy_hours,time_limit
scenario,P,hybrid,100,10,fifo,scenario,P,229628.7466205509,0.03245729999616742,,,ok,,,,,,,222378.7466205509,7250.0,1.0,14,68,18,0,0.14,0.68,0.18,"{'shore': 14, 'battery': 68, 'brown': 18}",18,66195.50056259269,1500.0,67695.50056259269,0.05555555555555555,0.7222222222222222,0.2222222222222222,0.041666666666666664,54,101527.25116794495,5000.0,106527.25116794495,0.2037037037037037,0.6481481481481481,0.14814814814814814,0.11574074074074074,18,33655.99489001323,375.0,34030.99489001323,0.0,0.8333333333333334,0.16666666666666666,0.041666666666666664,10,21000.0,375.0,21375.0,0.2,0.5,0.3,0.025,
scenario,P,hybrid,100,10,milp60,scenario,P,179877.08450853854,90.00681869999971,,,infeasible,,,,,,,233341.4565933094,46400.0,1.0,0,85,15,0,0.0,0.85,0.15,"{'shore': 0, 'battery': 85, 'brown': 15}",18,67269.56207968084,22000.0,89269.56207968084,0.0,0.7777777777777778,0.2222222222222222,0.6111111111111112,54,119218.1260918892,24400.0,143618.1260918892,0.0,0.7962962962962963,0.2037037037037037,0.5648148148148148,18,28853.768421739383,0.0,28853.768421739383,0.0,1.0,0.0,0.0,10,18000.0,0.0,18000.0,0.0,1.0,0.0,0.0,60.0
scenario,P,hybrid,100,10,milp300,scenario,P,179877.08450853854,1236.175052100094,,,not solved,,,,,,,233341.4565933094,46400.0,1.0,0,85,15,0,0.0,0.85,0.15,"{'shore': 0, 'battery': 85, 'brown': 15}",18,67269.56207968084,22000.0,89269.56207968084,0.0,0.7777777777777778,0.2222222222222222,0.6111111111111112,54,119218.1260918892,24400.0,143618.1260918892,0.0,0.7962962962962963,0.2037037037037037,0.5648148148148148,18,28853.768421739383,0.0,28853.768421739383,0.0,1.0,0.0,0.0,10,18000.0,0.0,18000.0,0.0,1.0,0.0,0.0,300.0
scenario,L,hybrid,100,1,cg,scenario,L,176198.94506128863,72.46339489996899,0.0,,ok,,1.0,0.0,0.0,0.0,0.0,176198.94506128863,0.0,1.0,14,86,0,0,0.14,0.86,0.0,"{'shore': 14, 'battery': 86, 'brown': 0}",19,49100.5883483187,0.0,49100.5883483187,0.2631578947368421,0.7368421052631579,0.0,0.0,48,73682.22182532391,0.0,73682.22182532391,0.16666666666666666,0.8333333333333334,0.0,0.0,19,29416.134887646014,0.0,29416.134887646014,0.0,1.0,0.0,0.0,14,24000.0,0.0,24000.0,0.07142857142857142,0.9285714285714286,0.0,0.0,
scenario,L,hybrid,100,1,greedy,scenario,L,197309.52047255222,0.08252249995712191,,,ok,,,,,,,191359.52047255222,5950.0,1.0,17,75,8,0,0.17,0.75,0.08,"{'shore': 17, 'battery': 75, 'brown': 8}",19,60448.14363304131,2000.0,62448.14363304131,0.05263157894736842,0.8947368421052632,0.05263157894736842,0.05263157894736842,48,73020.90109552201,1200.0,74220.90109552201,0.3333333333333333,0.5625,0.10416666666666667,0.03125,19,30890.47574398883,875.0,31765.47574398883,0.0,0.9473684210526315,0.05263157894736842,0.09210526315789473,14,27000.0,1875.0,28875.0,0.0,0.9285714285714286,0.07142857142857142,0.08928571428571429,
scenario,L,hybrid,100,1,fifo,scenario,L,196476.75088445956,0.03529390005860478,,,ok,,,,,,,190751.75088445956,5725.0,1.0,17,76,7,0,0.17,0.76,0.07,"{'shore': 17, 'battery': 76, 'brown': 7}",19,62735.61189337302,0.0,62735.61189337302,0.0,0.9473684210526315,0.05263157894736842,0.0,48,71600.0041034405,1600.0,73200.0041034405,0.3541666666666667,0.5416666666666666,0.10416666666666667,0.041666666666666664,19,29416.134887646014,2625.0,32041.134887646014,0.0,1.0,0.0,0.27631578947368424,14,27000.0,1500.0,28500.0,0.0,0.9285714285714286,0.07142857142857142,0.07142857142857142,
scenario,L,hybrid,100,1,milp60,scenario,L,171190.22781728266,93.29805280000437,,,not solved,,,,,,,219513.96066268152,33250.0,1.0,4,83,13,0,0.04,0.83,0.13,"{'shore': 4, 'battery': 83, 'brown': 13}",19,70838.06440600341,21000.0,91838.06440600341,0.10526315789473684,0.631578947368421,0.2631578947368421,0.5526315789473685,48,88659.761369032,9000.0,97659.761369032,0.041666666666666664,0.8541666666666666,0.10416666666666667,0.234375,19,29416.134887646014,1375.0,30791.134887646014,0.0,1.0,0.0,0.14473684210526316,14,30600.0,1875.0,32475.0,0.0,0.7857142857142857,0.21428571428571427,0.08928571428571429,60.0
scenario,L,hybrid,100,1,milp300,scenario,L,171190.22781728266,5608.2780260000145,,,not solved,,,,,,,219513.96066268152,33250.0,1.0,4,83,13,0,0.04,0.83,0.13,"{'shore': 4, 'battery': 83, 'brown': 13}",19,70838.06440600341,21000.0,91838.06440600341,0.10526315789473684,0.631578947368421,0.2631578947368421,0.5526315789473685,48,88659.761369032,9000.0,97659.761369032,0.041666666666666664,0.8541666666666666,0.10416666666666667,0.234375,19,29416.134887646014,1375.0,30791.134887646014,0.0,1.0,0.0,0.14473684210526316,14,30600.0,1875.0,32475.0,0.0,0.7857142857142857,0.21428571428571427,0.08928571428571429,300.0
scenario,L,hybrid,100,2,cg,scenario,L,188413.11432679798,36.95026750001125,0.0,,ok,,1.0,0.0,0.0,0.0,0.0,188413.11432679798,0.0,1.0,11,89,0,0,0.11,0.89,0.0,"{'shore': 11, 'battery': 89, 'brown': 0}",23,58465.57703316085,0.0,58465.57703316085,0.30434782608695654,0.6956521739130435,0.0,0.0,53,89049.69488852093,0.0,89049.69488852093,0.07547169811320754,0.9245283018867925,0.0,0.0,12,19297.84240511622,0.0,19297.84240511622,0.0,1.0,0.0,0.0,12,21600.0,0.0,21600.0,0.0,1.0,0.0,0.0,
scenario,L,hybrid,100,2,greedy,scenario,L,213041.97946419797,0.08361620001960546,,,ok,,,,,,,204716.979464198,8325.0,1.0,14,78,8,0,0.14,0.78,0.08,"{'shore': 14, 'battery': 78, 'brown': 8}",23,72220.86992411925,0.0,72220.86992411925,0.08695652173913043,0.8695652173913043,0.043478260869565216,0.0,53,85751.66589125911,8200.0,93951.66589125911,0.20754716981132076,0.7358490566037735,0.05660377358490566,0.19339622641509435,12,20944.44364881962,125.0,21069.44364881962,0.0,0.9166666666666666,0.08333333333333333,0.020833333333333332,12,25800.0,0.0,25800.0,0.08333333333333333,0.6666666666666666,0.25,0.0,
