experiment,scenario,mechanism,operation_mode,N,seed,method,param_name,param_value,obj,runtime_total,runtime_pricing,gap,status,error,num_iters,num_pricing_calls,num_columns_added,min_reduced_cost_last,pricing_time_share,cost_energy,cost_delay,shore_utilization,mode_shore_count,mode_battery_count,mode_brown_count,infeasible_jobs,shore_ratio,battery_ratio,brown_ratio,mechanism_counts,type_A_count,type_A_cost_energy,type_A_cost_delay,type_A_cost_total,type_A_shore_ratio,type_A_battery_ratio,type_A_brown_ratio,type_A_avg_tardy_hours,type_B_count,type_B_cost_energy,type_B_cost_delay,type_B_cost_total,type_B_shore_ratio,type_B_battery_ratio,type_B_brown_ratio,type_B_avg_tardy_hours,type_C_count,type_C_cost_energy,type_C_cost_delay,type_C_cost_total,type_C_shore_ratio,type_C_battery_ratio,type_C_brown_ratio,type_C_avg_tardy_hours,type_D_count,type_D_cost_energy,type_D_cost_delay,type_D_cost_total,type_D_shore_ratio,type_D_battery_ratio,type_D_brown_ratio,type_D_avg_tardy_hours,num_fully_masked,num_partially_masked,avg_masking_rate,time_saved_total,avg_stay_time,num_fully_masked_type_A,num_partially_masked_type_A,avg_masking_rate_type_A,num_fully_masked_type_B,num_partially_masked_type_B,avg_masking_rate_type_B,num_fully_masked_type_C,num_partially_masked_type_C,avg_masking_rate_type_C,num_fully_masked_type_D,num_partially_masked_type_D,avg_masking_rate_type_D
simops,U,hybrid,simops,25,4,fifo,operation_mode,simops,39577.076448655724,0.004631599993444979,,,ok,,,,,,,35777.07644865574,3800.0,1.0,11,14,0,0,0.44,0.56,0.0,"{'shore': 11, 'battery': 14, 'brown': 0}",4,10351.190854133034,2000.0,12351.190854133034,0.25,0.75,0.0,0.25,10,10104.952327483894,1800.0,11904.952327483894,0.7,0.3,0.0,0.225,3,4520.933267038805,0.0,4520.933267038805,0.0,1.0,0.0,0.0,8,10800.0,0.0,10800.0,0.375,0.625,0.0,0.0,18,5,0.7894405655531367,39.927179295878815,14.905316773335656,3,1,0.8569124560964835,5,3,0.5820616551015477,3,0,1.0,7,1,0.9359684704283757
simops,U,hybrid,sequential,25,4,cg,operation_mode,sequential,43607.14599450735,2.074207799974829,0.0,,ok,,1.0,0.0,0.0,0.0,0.0,40657.14599450735,2950.0,1.0,8,17,0,0,0.32,0.68,0.0,"{'shore': 8, 'battery': 17, 'brown': 0}",4,12376.865142040475,0.0,12376.865142040475,0.0,1.0,0.0,0.0,10,12959.347585428066,2200.0,15159.347585428066,0.5,0.5,0.0,0.275,3,4520.933267038805,0.0,4520.933267038805,0.0,1.0,0.0,0.0,8,10800.0,750.0,11550.0,0.375,0.625,0.0,0.0625,0,0,0.0,0.0,16.203047461609152,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
simops,U,hybrid,sequential,25,4,greedy,operation_mode,sequential,45669.5404230856,0.01015660003758967,,,ok,,,,,,,42319.5404230856,3350.0,1.0,6,19,0,0,0.24,0.76,0.0,"{'shore': 6, 'battery': 19, 'brown': 0}",4,12376.865142040475,0.0,12376.865142040475,0.0,1.0,0.0,0.0,10,13421.74201400632,2600.0,16021.74201400632,0.4,0.6,0.0,0.325,3,4520.933267038805,0.0,4520.933267038805,0.0,1.0,0.0,0.0,8,12000.0,750.0,12750.0,0.25,0.75,0.0,0.0625,0,0,0.0,0.0,15.733047461609152,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
simops,U,hybrid,sequential,25,4,fifo,operation_mode,sequential,45669.5404230856,0.0012762999394908547,,,ok,,,,,,,42319.5404230856,3350.0,1.0,6,19,0,0,0.24,0.76,0.0,"{'shore': 6, 'battery': 19, 'brown': 0}",4,12376.865142040475,0.0,12376.865142040475,0.0,1.0,0.0,0.0,10,13421.74201400632,2600.0,16021.74201400632,0.4,0.6,0.0,0.325,3,4520.933267038805,0.0,4520.933267038805,0.0,1.0,0.0,0.0,8,12000.0,750.0,12750.0,0.25,0.75,0.0,0.0625,0,0,0.0,0.0,15.733047461609152,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
simops,U,hybrid,simops,25,5,cg,operation_mode,simops,33379.879395348464,3.3561189000029117,0.0,,ok,,1.0,0.0,0.0,0.0,0.0,33379.879395348464,0.0,1.0,12,13,0,0,0.48,0.52,0.0,"{'shore': 12, 'battery': 13, 'brown': 0}",5,9237.90670957761,0.0,9237.90670957761,0.6,0.4,0.0,0.0,13,13567.004129116647,0.0,13567.004129116647,0.6153846153846154,0.38461538461538464,0.0,0.0,3,4574.968556654212,0.0,4574.968556654212,0.0,1.0,0.0,0.0,4,6000.0,0.0,6000.0,0.25,0.75,0.0,0.0,14,7,0.6387193316449425,45.6337488715597,16.988229430147843,3,1,0.6803661580123253,6,5,0.5774715142940974,3,0,1.0,2,1,0.5147557038096678
simops,U,hybrid,simops,25,5,greedy,operation_mode,simops,35666.6467981312,0.047333399998024106,,,ok,,,,,,,35666.6467981312,0.0,1.0,11,14,0,0,0.44,0.56,0.0,"{'shore': 11, 'battery': 14, 'brown': 0}",5,11038.45858304413,0.0,11038.45858304413,0.4,0.6,0.0,0.0,13,14053.219658432865,0.0,14053.219658432865,0.6153846153846154,0.38461538461538464,0.0,0.0,3,4574.968556654212,0.0,4574.968556654212,0.0,1.0,0.0,0.0,4,6000.0,0.0,6000.0,0.25,0.75,0.0,0.0,20,5,0.9372410883843577,58.33503315694816,15.970646434337901,4,1,0.910516729657019,10,3,0.9430535013638303,3,0,1.0,3,1,0.9046870108985124
simops,U,hybrid,simops,25,5,fifo,operation_mode,simops,35666.6467981312,0.012121099978685379,,,ok,,,,,,,35666.6467981312,0.0,1.0,11,14,0,0,0.44,0.56,0.0,"{'shore': 11, 'battery': 14, 'brown': 0}",5,11038.45858304413,0.0,11038.45858304413,0.4,0.6,0.0,0.0,13,14053.219658432865,0.0,14053.219658432865,0.6153846153846154,0.38461538461538464,0.0,0.0,3,4574.968556654212,0.0,4574.968556654212,0.0,1.0,0.0,0.0,4,6000.0,0.0,6000.0,0.25,0.75,0.0,0.0,21,4,0.9527848012764832,61.88807214652485,15.828524874754835,5,0,1.0,10,3,0.9385286144860022,3,0,1.0,3,1,0.9046870108985124
simops,U,hybrid,sequential,25,5,cg,operation_mode,sequential,43971.22635730361,1.6087502000154927,0.0,,ok,,1.0,0.0,0.0,0.0,0.0,42371.22635730361,1600.0,1.0,7,18,0,0,0.28,0.72,0.0,"{'shore': 7, 'battery': 18, 'brown': 0}",5,15577.262795882436,0.0,15577.262795882436,0.0,1.0,0.0,0.0,13,16218.995004766957,1600.0,17818.995004766955,0.46153846153846156,0.5384615384615384,0.0,0.15384615384615385,3,4574.968556654212,0.0,4574.968556654212,0.0,1.0,0.0,0.0,4,6000.0,0.0,6000.0,0.25,0.75,0.0,0.0,0,0,0.0,0.0,18.034150600653774,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
simops,U,hybrid,sequential,25,5,greedy,operation_mode,sequential,45140.902072801975,0.02515169989783317,,,ok,,,,,,,43740.902072801975,1400.0,1.0,6,19,0,0,0.24,0.76,0.0,"{'shore': 6, 'battery': 19, 'brown': 0}",5,15577.262795882436,0.0,15577.262795882436,0.0,1.0,0.0,0.0,13,17588.67072026533,1400.0,18988.67072026533,0.38461538461538464,0.6153846153846154,0.0,0.1346153846153846,3,4574.968556654212,0.0,4574.968556654212,0.0,1.0,0.0,0.0,4,6000.0,0.0,6000.0,0.25,0.75,0.0,0.0,0,0,0.0,0.0,17.58415060065377,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
simops,U,hybrid,sequential,25,5,fifo,operation_mode,sequential,45140.902072801975,0.00469520001206547,,,ok,,,,,,,43740.902072801975,1400.0,1.0,6,19,0,0,0.24,0.76,0.0,"{'shore': 6, 'battery': 19, 'brown': 0}",5,15577.262795882436,0.0,15577.262795882436,0.0,1.0,0.0,0.0,13,17588.67072026533,1400.0,18988.67072026533,0.38461538461538464,0.6153846153846154,0.0,0.1346153846153846,3,4574.968556654212,0.0,4574.968556654212,0.0,1.0,0.0,0.0,4,6000.0,0.0,6000.0,0.25,0.75,0.0,0.0,0,0,0.0,0.0,17.58415060065377,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
