iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,1.3068994999630377,515417.3558507941,515417.3558507941,515417.3558507941,375,125,-5996.365408675618,0.0
2,3.140319300000556,483713.0785189979,483713.0785189979,483713.0785189979,333,250,-6169.166242612196,0.0
3,4.404225599952042,469269.4770196695,469269.4770196695,469269.4770196695,333,375,-5996.36549205451,0.0
4,6.330373400007375,440902.53257414175,440902.53257414175,440902.53257414175,353,500,-5851.91247205451,0.0
5,7.987811299972236,421752.0603760215,421752.0603760215,421752.0603760215,375,625,-3584.243993812829,0.0
6,10.036109099979512,412650.60956039216,412650.60956039216,412650.60956039216,375,750,-3483.809166874336,0.0
7,12.031261199968867,405568.72311652865,405568.72311652865,405568.72311652865,375,875,-3356.870545681362,0.0
8,14.395325499936007,398666.8418521349,398666.8418521349,398666.8418521349,375,1000,-3262.054915417631,0.0
9,17.096364800003357,392230.2824357509,392230.2824357509,392230.2824357509,375,1125,-3162.7030363600607,0.0
10,19.28028499998618,386007.1662496954,386007.1662496954,386007.1662496954,375,1250,-3064.0451363600605,0.0
11,21.95197139994707,380020.993067338,380020.993067338,380020.993067338,375,1375,-2895.3031761635284,0.0
12,24.218975199968554,374008.7972749216,374008.7972749216,374008.7972749216,366,1500,-2872.5994963305006,0.0
13,26.388059900025837,366729.43751642905,366729.43751642905,366729.43751642905,368,1625,-2249.549827836586,0.0
14,28.625426799990237,362111.6199899015,362111.6199899015,362111.6199899015,366,1750,-2748.6108351283738,0.0
15,29.524788499926217,357736.0211029708,357736.0211029708,357736.0211029708,358,1875,-2165.67973636006,0.0
16,31.833988299942575,351092.57218785235,351092.57218785235,351092.57218785235,359,2000,-2056.395315560167,0.0
17,33.62471759994514,346497.993879423,346497.993879423,346497.993879423,352,2125,-2150.716092422881,0.0
18,36.0168978999136,342164.652636083,342164.652636083,342164.652636083,348,2250,-2500.8615389318934,0.0
19,37.79340660001617,337485.7642540878,337485.7642540878,337485.7642540878,319,2375,-1981.390289999641,0.0
