iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,0.5296774000162259,511309.70413860335,511309.70413860335,511309.70413860335,375,125,-3532.3725599753975,0.0
2,0.8100870000198483,350714.20796017733,350714.20796017733,350714.20796017733,281,250,-3508.4335011532994,0.0
3,1.374246000079438,332501.0481775778,332501.0481775778,332501.0481775778,251,375,-2082.479371691944,0.0
4,2.128441600012593,330013.7308153325,330013.7308153325,330013.7308153325,177,500,-1863.2982954943093,0.0
5,2.951488699996844,327854.02035359957,327854.02035359957,327854.02035359957,145,625,-1771.0599954943093,0.0
6,3.86409090005327,325762.22241215094,325762.22241215094,325762.22241215094,80,750,-1771.0599686433889,0.0
7,4.868174800067209,322304.0916259653,322304.0916259653,322304.0916259653,128,875,-1502.7574509810079,0.0
8,5.76947200007271,318783.6496037842,318783.6496037842,318783.6496037842,90,1000,-1502.75741568199,0.0
9,6.3779433000599965,315484.0212774184,315484.0212774184,315484.0212774184,54,1125,-1306.7415142866544,0.0
10,7.617162700043991,313696.0224155133,313696.0224155133,313696.0224155133,41,1250,-399.99998898668196,0.0
11,8.764441900071688,313412.49879129964,313412.49879129964,313412.49879129964,31,1375,-272.08077344178207,0.0
12,10.065298900008202,313412.49879129964,313412.49879129964,313412.49879129964,19,1500,-301.51031618850857,0.0
13,11.26958189997822,313412.49879129964,313412.49879129964,313412.49879129964,28,1625,-800.000005986682,0.0
14,11.751774800010026,313412.49879129964,313412.49879129964,313412.49879129964,15,1750,-200.00003598668218,0.0
15,13.141552600078285,313412.49879129964,313412.49879129964,313412.49879129964,6,1875,-22.87195108826836,0.0
16,14.494174999999814,313412.49879129964,313412.49879129964,313412.49879129964,5,2000,-69.54326506015104,0.0
17,15.942921000067145,313412.49879129964,313412.49879129964,313412.49879129964,2,2125,-46.84110699335952,0.0
18,17.287445300025865,313412.49879129964,313412.49879129964,313412.49879129964,0,2250,0.0,0.0
