iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,0.9157920000143349,501790.7306680147,501790.7306680147,501790.7306680147,375,125,-3726.9911712382846,0.0
2,2.2160508000524715,341142.0698741495,341142.0698741495,341142.0698741495,281,250,-3575.4331660511384,0.0
3,2.7838801000034437,329479.50001939334,329479.50001939334,329479.50001939334,194,375,-2517.6473020511385,0.0
4,3.863376200082712,325949.36889494775,325949.36889494775,325949.36889494775,181,500,-1903.0596636026207,0.0
5,4.676666400046088,321873.3361388874,321873.3361388874,321873.3361388874,113,625,-2026.1374640511383,0.0
6,5.706403600051999,319538.3533042215,319538.3533042215,319538.3533042215,91,750,-1773.1242929764721,0.0
7,6.806696100044064,316159.1780628605,316159.1780628605,316159.1780628605,100,875,-1606.0509929764721,0.0
8,7.853027500095777,315947.69470893795,315947.69470893795,315947.69470893795,69,1000,-1438.9777432348842,0.0
9,8.833506199996918,314250.3142682353,314250.3142682353,314250.3142682353,34,1125,-433.42530452946494,0.0
10,9.895796000026166,313919.43258551555,313919.43258551555,313919.43258551555,18,1250,-642.4307404805825,0.0
11,10.905972300097346,313919.43258551555,313919.43258551555,313919.43258551555,18,1375,-199.999984931344,0.0
12,11.93651570007205,313919.43258551555,313919.43258551555,313919.43258551555,6,1500,-512.666586167386,0.0
13,12.9968270000536,313919.43258551555,313919.43258551555,313919.43258551555,12,1625,-378.19827799999985,0.0
14,14.423951300093904,313919.4325855155,313919.4325855155,313919.4325855155,4,1750,-39.26414810462052,0.0
15,15.663966300082393,313919.4325855155,313919.4325855155,313919.4325855155,2,1875,-16.770185121036775,0.0
16,17.02586860000156,313919.43258551555,313919.43258551555,313919.43258551555,6,2000,-38.49413596342174,0.0
17,18.1397671001032,313919.4325855155,313919.4325855155,313919.4325855155,3,2125,-153.5422871673868,0.0
18,19.20048240001779,313919.4325855155,313919.4325855155,313919.4325855155,4,2250,-204.11622610461973,0.0
19,20.494080100092106,313919.43258551555,313919.43258551555,313919.43258551555,0,2375,0.0,0.0
