iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,0.5579727999866009,491569.05744359735,491569.05744359735,491569.05744359735,375,125,-3692.7155841282156,0.0
2,1.4935417999513447,344730.67488195305,344730.67488195305,344730.67488195305,269,250,-3274.4215841282153,0.0
3,2.3055321000283584,331942.4378292774,331942.4378292774,331942.4378292774,202,375,-2161.1894692887504,0.0
4,3.496804800000973,327525.7921435834,327525.7921435834,327525.7921435834,157,500,-2099.144377303917,0.0
5,4.906272999942303,323312.4048853881,323312.4048853881,323312.4048853881,163,625,-1487.323806108091,0.0
6,6.177207299973816,320798.4581653642,320798.4581653642,320798.4581653642,105,750,-1513.64770711372,0.0
7,7.065050599980168,317989.6440977233,317989.6440977233,317989.6440977233,89,875,-804.5794956983441,0.0
8,8.285938299959525,316537.2815440228,316537.2815440228,316537.2815440228,26,1000,-228.90765169834435,0.0
9,9.502183299977332,316514.43627685367,316514.43627685367,316514.43627685367,23,1125,-800.0000469612228,0.0
10,11.252966800006106,316514.43627685367,316514.43627685367,316514.43627685367,9,1250,-79.83379604734432,0.0
11,12.47313940001186,316514.43627685367,316514.43627685367,316514.43627685367,6,1375,-200.00000869834435,0.0
12,14.0035716999555,316514.43627685367,316514.43627685367,316514.43627685367,2,1500,-31.051429286444545,0.0
13,15.306111700017937,316514.43627685367,316514.43627685367,316514.43627685367,9,1625,-6.475960526586277e-05,0.0
14,16.702818599995226,316514.43627685367,316514.43627685367,316514.43627685367,7,1750,-4.391953825688688e-05,0.0
15,18.675284099997953,316514.43627685367,316514.43627685367,316514.43627685367,9,1875,-130.0972775709197,0.0
16,20.2797675000038,316514.43627685367,316514.43627685367,316514.43627685367,1,2000,-23.75895877541643,0.0
17,21.196811400004663,316514.43627685367,316514.43627685367,316514.43627685367,0,2125,0.0,0.0
