iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,1.767037000041455,606401.4370122483,606401.4370122483,606401.4370122483,450,150,-3593.486123840403,0.0
2,3.314014000003226,433174.3110850562,433174.3110850562,433174.3110850562,342,300,-3240.5208294331924,0.0
3,4.971921400050633,419663.62301649526,419663.62301649526,419663.62301649526,229,450,-1948.3858687293935,0.0
4,7.079412600025535,413683.2229177574,413683.2229177574,413683.2229177574,237,600,-1701.2397687293935,0.0
5,8.632819499936886,409723.6767809851,409723.6767809851,409723.6767809851,112,750,-1480.6016687293939,0.0
6,11.006122499937192,406294.5850267687,406294.5850267687,406294.5850267687,88,900,-1377.2276973984171,0.0
7,13.231396200018935,403522.92200255865,403522.92200255865,403522.92200255865,51,1050,-891.7984328013224,0.0
8,14.877309400006197,402274.0554965492,402274.0554965492,402274.0554965492,23,1200,-415.84068569464193,0.0
9,16.836431000032462,402134.0652293037,402134.0652293037,402134.0652293037,19,1350,-352.4775969999996,0.0
10,19.08661769994069,402134.0652293036,402134.0652293036,402134.0652293036,16,1500,-415.7050566946418,0.0
11,19.479348800028674,402134.06522930355,402134.06522930355,402134.06522930355,20,1650,-274.6640696946422,0.0
12,21.65250730002299,402134.0652293037,402134.0652293037,402134.0652293037,6,1800,-82.68909047163106,0.0
13,22.787856000009924,402134.0652293038,402134.0652293038,402134.0652293038,17,1950,-4.440354450707673e-05,0.0
14,24.214275300037116,402134.0652293036,402134.0652293036,402134.0652293036,12,2100,-235.00281022778654,0.0
15,25.847208500024863,402134.0652293038,402134.0652293038,402134.0652293038,1,2250,-3.4438446618878515e-05,0.0
16,27.208309500012547,402134.0652293038,402134.0652293038,402134.0652293038,0,2400,0.0,0.0
