iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,2.094144199974835,497115.8106052383,497115.8106052383,497115.8106052383,375,125,-5912.14850301353,0.0
2,3.47001310007181,460360.60256283224,460360.60256283224,460360.60256283224,327,250,-9082.999945195324,0.0
3,4.959538200055249,446386.06945948175,446386.06945948175,446386.06945948175,327,375,-5728.935234907053,0.0
4,6.534244799986482,423579.6561734681,423579.6561734681,423579.6561734681,369,500,-5613.626498187389,0.0
5,8.203212599968538,402303.07878480153,402303.07878480153,402303.07878480153,353,625,-5551.547598187389,0.0
6,10.411685300059617,394366.59102951735,394366.59102951735,394366.59102951735,374,750,-4518.614149783924,0.0
7,11.997827899991535,383554.3066837259,383554.3066837259,383554.3066837259,373,875,-4068.163211784303,0.0
8,14.340750099974684,376319.9959852932,376319.9959852932,376319.9959852932,369,1000,-2774.3637571557097,0.0
9,16.30434590007644,369520.4576501037,369520.4576501037,369520.4576501037,369,1125,-2787.0619927872012,0.0
10,18.728190300054848,364417.7877995916,364417.7877995916,364417.7877995916,368,1250,-2440.471684155709,0.0
11,21.120140700018965,359949.4376954677,359949.4376954677,359949.4376954677,360,1375,-2582.890575926226,0.0
12,24.25093189999461,355857.0584907087,355857.0584907087,355857.0584907087,359,1500,-2139.45887244395,0.0
13,27.558231299975887,351511.05718830123,351511.05718830123,351511.05718830123,366,1625,-2135.1517719234816,0.0
14,30.70008229999803,347527.04713654594,347527.04713654594,347527.04713654594,366,1750,-1983.4432615823102,0.0
15,33.194948100019246,342259.73387806286,342259.73387806286,342259.73387806286,368,1875,-2181.274907527437,0.0
16,36.3399646000471,338312.36611772043,338312.36611772043,338312.36611772043,357,2000,-1959.5118477786777,0.0
17,38.626188799971715,334314.1466591918,334314.1466591918,334314.1466591918,365,2125,-1913.86300292549,0.0
18,42.16458760004025,330488.2754850255,330488.2754850255,330488.2754850255,337,2250,-1903.213073521974,0.0
19,45.37747519998811,326605.0099311338,326605.0099311338,326605.0099311338,354,2375,-1984.7595897701672,0.0
20,48.354808300035074,322770.22517442016,322770.22517442016,322770.22517442016,338,2500,-1923.688746489288,0.0
21,51.83975040004589,319058.00554445654,319058.00554445654,319058.00554445654,307,2625,-2243.9244374557097,0.0
22,55.66737220005598,315426.1979591324,315426.1979591324,315426.1979591324,306,2750,-1800.0000493517755,0.0
23,59.24621600005776,311818.08591542783,311818.08591542783,311818.08591542783,271,2875,-1800.0000493517755,0.0
24,62.702545600011945,308218.08591542783,308218.08591542783,308218.08591542783,282,3000,-1800.0000493517755,0.0
25,66.24955690000206,304616.56886832824,304616.56886832824,304616.56886832824,260,3125,-1800.0000493517755,0.0
26,69.98792149999645,301001.031437246,301001.031437246,301001.031437246,271,3250,-1800.0000493517755,0.0
27,73.49692110007163,297205.59955773747,297205.59955773747,297205.59955773747,271,3375,-1800.0000493517755,0.0
28,76.92727860005107,293607.259563939,293607.259563939,293607.259563939,218,3500,-1798.3400339812122,0.0
29,80.89472990005743,289974.4795940048,289974.4795940048,289974.4795940048,261,3625,-1775.6227336384002,0.0
30,84.87220089999028,286451.0419949482,286451.0419949482,286451.0419949482,218,3750,-1761.5192720784748,0.0
31,89.0404075999977,282907.18393598107,282907.18393598107,282907.18393598107,220,3875,-1761.9184222300996,0.0
32,93.15803509997204,279253.68129073293,279253.68129073293,279253.68129073293,159,4000,-1743.5965314475304,0.0
33,97.31306750001386,275742.3437532245,275742.3437532245,275742.3437532245,129,4125,-1745.2761709809727,0.0
34,101.48652370006312,272237.5211123605,272237.5211123605,272237.5211123605,157,4250,-1741.9372329075113,0.0
35,105.69473590003327,268731.264554151,268731.264554151,268731.264554151,136,4375,-1740.3372082100718,0.0
36,110.4883431000635,265247.6060586116,265247.6060586116,265247.6060586116,208,4500,-1727.6071082100716,0.0
37,114.38919370004442,261790.65940479093,261790.65940479093,261790.65940479093,94,4625,-1705.7824720784747,0.0
38,118.35248550004326,258821.4595555474,258821.4595555474,258821.4595555474,121,4750,-1386.6721709809729,0.0
39,123.26555150002241,257537.2514465466,257537.2514465466,257537.2514465466,126,4875,-889.7035574593151,0.0
40,127.28270320000593,257533.90295822686,257533.90295822686,257533.90295822686,84,5000,-408.4016881593152,0.0
41,130.58514990005642,257533.90295822686,257533.90295822686,257533.90295822686,47,5125,-381.62857745931524,0.0
42,133.70269619999453,257533.90297363925,257533.90297363925,257533.90297363925,122,5250,-165.64582094178832,0.0
43,136.26962410006672,257533.90299512417,257533.90299512417,257533.90299512417,29,5375,-193.87466908867236,0.0
44,138.81786920002196,257533.90295822686,257533.90295822686,257533.90295822686,17,5500,-22.59446043337516,0.0
45,141.36807560001034,257533.90295822686,257533.90295822686,257533.90295822686,21,5625,-34.35421019051091,0.0
46,144.29634370002896,257533.90300077375,257533.90300077375,257533.90300077375,36,5750,-103.0626182125693,0.0
47,147.30169320001733,257533.90299017672,257533.90299017672,257533.90299017672,20,5875,-103.3557153787433,0.0
48,149.62438200006727,257533.90295822686,257533.90295822686,257533.90295822686,22,6000,-231.10384543337295,0.0
49,152.23815640003886,257533.90295822683,257533.90295822683,257533.90295822683,17,6125,-20.168647403357454,0.0
50,154.96782989997882,257533.90297481272,257533.90297481272,257533.90297481272,123,6250,-145.93936828654796,0.0
51,157.98064750002231,257533.90295822686,257533.90295822686,257533.90295822686,9,6375,-49.17557232697118,0.0
52,161.024943800061,257533.90291187138,257533.90291187138,257533.90291187138,40,6500,-102.32710103702584,0.0
53,164.21708960004617,257533.90295822686,257533.90295822686,257533.90295822686,7,6625,-153.34546303702564,0.0
54,167.79862360004336,257533.90295822683,257533.90295822683,257533.90295822683,31,6750,-166.77698163702553,0.0
55,171.4535615000641,257533.9029582268,257533.9029582268,257533.9029582268,3,6875,-2.7399999908084283e-05,0.0
56,174.9724211000139,257533.90296913142,257533.90296913142,257533.90296913142,4,7000,-3.348455875097443,0.0
57,178.02966540004127,257533.90295822674,257533.90295822674,257533.90295822674,18,7125,-51.31619280025916,0.0
58,181.2915982999839,257533.90295822686,257533.90295822686,257533.90295822686,2,7250,-1.4190511137712747e-05,0.0
59,184.31275170005392,257533.90295822686,257533.90295822686,257533.90295822686,15,7375,-9.625483401132442,0.0
