iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,1.137860200018622,506923.3192524338,506923.3192524338,506923.3192524338,375,125,-5999.007083616316,0.0
2,2.770243600010872,468669.6573195424,468669.6573195424,468669.6573195424,342,250,-7106.630342385526,0.0
3,3.5835334999719635,453384.33154805034,453384.33154805034,453384.33154805034,348,375,-9962.844480193298,0.0
4,4.909717599977739,444202.72572970454,444202.72572970454,444202.72572970454,366,500,-5846.384005277312,0.0
5,5.766122899949551,423524.9884948461,423524.9884948461,423524.9884948461,366,625,-4900.8953136163145,0.0
6,6.748456200002693,411778.9524095499,411778.9524095499,411778.9524095499,375,750,-3599.4042508489456,0.0
7,8.00576099997852,404896.2693734753,404896.2693734753,404896.2693734753,375,875,-3212.0488685210535,0.0
8,9.292457100003958,398012.6293216213,398012.6293216213,398012.6293216213,375,1000,-3147.963427156578,0.0
9,10.754973600036465,391004.3298966743,391004.3298966743,391004.3298966743,375,1125,-3283.5119030725564,0.0
10,12.239074899931438,385134.2345783357,385134.2345783357,385134.2345783357,375,1250,-2911.284927156578,0.0
11,14.056452499935403,379431.2173112281,379431.2173112281,379431.2173112281,373,1375,-2782.6947959626937,0.0
12,15.936113800038584,373570.75304337434,373570.75304337434,373570.75304337434,375,1500,-2515.355995962694,0.0
13,17.20540630002506,368612.8903279787,368612.8903279787,368612.8903279787,371,1625,-2500.6299299882594,0.0
14,19.578104799962603,363489.8352225719,363489.8352225719,363489.8352225719,369,1750,-2775.63526598826,0.0
15,21.239227299927734,358066.26610522013,358066.26610522013,358066.26610522013,350,1875,-2175.3350440646127,0.0
16,23.189475000021048,352788.42897396383,352788.42897396383,352788.42897396383,351,2000,-2130.5126093325657,0.0
17,25.203196899965405,348000.3080998714,348000.3080998714,348000.3080998714,329,2125,-2096.7405369296644,0.0
18,27.161428199964575,343142.90384730534,343142.90384730534,343142.90384730534,334,2250,-2085.540915831937,0.0
19,29.673539699986577,338403.9971885191,338403.9971885191,338403.9971885191,308,2375,-2058.1429960496007,0.0
20,31.311552300001495,334291.01171925367,334291.01171925367,334291.01171925367,305,2500,-2023.891486858251,0.0
21,33.842718299943954,326659.81749974325,326659.81749974325,326659.81749974325,306,2625,-1979.121596049601,0.0
22,36.36477510002442,322211.2798802543,322211.2798802543,322211.2798802543,293,2750,-1956.9709940725559,0.0
23,38.95420659997035,318541.36838226486,318541.36838226486,318541.36838226486,237,2875,-1800.000049234115,0.0
24,42.66051840002183,314903.1387199748,314903.1387199748,314903.1387199748,257,3000,-1800.000049234115,0.0
25,44.279412999982014,311260.82628805557,311260.82628805557,311260.82628805557,203,3125,-1800.000049234115,0.0
26,46.97351839998737,307642.16634293884,307642.16634293884,307642.16634293884,193,3250,-1800.000049234115,0.0
27,49.14514399995096,304042.16640060657,304042.16640060657,304042.16640060657,187,3375,-1800.000049234115,0.0
28,51.91316639992874,300415.7277651757,300415.7277651757,300415.7277651757,179,3500,-1800.0000440646127,0.0
29,53.828848400036804,296814.7331788337,296814.7331788337,296814.7331788337,169,3625,-1800.0000440646127,0.0
30,55.715445499983616,293213.33562294714,293213.33562294714,293213.33562294714,157,3750,-1800.0000440646127,0.0
31,57.920352199929766,289613.3358499653,289613.3358499653,289613.3358499653,128,3875,-1800.0000440646127,0.0
32,60.251787499990314,286049.5434354817,286049.5434354817,286049.5434354817,110,4000,-1765.113929142921,0.0
33,62.394549799966626,282532.3996837446,282532.3996837446,282532.3996837446,100,4125,-1749.0704440646123,0.0
34,64.92003219993785,279034.8006268925,279034.8006268925,279034.8006268925,105,4250,-1748.250129142921,0.0
35,67.47482769994531,275576.811848595,275576.811848595,275576.811848595,104,4375,-1720.1929158319367,0.0
36,70.06464470003266,272292.5088549775,272292.5088549775,272292.5088549775,70,4500,-1557.074315831937,0.0
37,72.83896680001635,270367.84006128827,270367.84006128827,270367.84006128827,102,4625,-558.3407692176679,0.0
38,75.40688190003857,269950.37508126843,269950.37508126843,269950.37508126843,79,4750,-419.51153607255605,0.0
39,78.63822730001993,269947.56017554394,269947.56017554394,269947.56017554394,159,4875,-219.51152763620007,0.0
40,82.00126970000565,269947.5601723771,269947.5601723771,269947.5601723771,28,5000,-372.65376945368735,0.0
41,85.58257339999545,269947.5601327883,269947.5601327883,269947.5601327883,79,5125,-111.34400339758076,0.0
42,88.48076840001158,269947.5601548864,269947.5601548864,269947.5601548864,21,5250,-57.138421100395476,0.0
43,91.77074229996651,269947.56017309875,269947.56017309875,269947.56017309875,17,5375,-84.48469110039548,0.0
44,95.74054789997172,269947.5601803683,269947.5601803683,269947.5601803683,27,5500,-129.98650191626803,0.0
45,98.7824509999482,269947.5601723771,269947.5601723771,269947.5601723771,12,5625,-34.73861578453352,0.0
46,102.3059581000125,269947.5601723771,269947.5601723771,269947.5601723771,16,5750,-14.730295387635579,0.0
47,105.82224909996148,269947.56016784476,269947.56016784476,269947.56016784476,0,5875,0.0,0.0
