iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,1.1317380999680609,606592.5466654798,606592.5466654798,606592.5466654798,450,150,-3630.8579165010915,0.0
2,2.530364800011739,451097.29748151614,451097.29748151614,451097.29748151614,282,300,-3539.9069974490794,0.0
3,4.197648699977435,441843.38587537286,441843.38587537286,441843.38587537286,245,450,-2335.1615912821253,0.0
4,5.8628439999883994,435562.80831490783,435562.80831490783,435562.80831490783,231,600,-2025.2582379088474,0.0
5,8.186898899963126,433146.65490075323,433146.65490075323,433146.65490075323,121,750,-1883.5250602024357,0.0
6,9.001864599995315,429338.9847751512,429338.9847751512,429338.9847751512,94,900,-1668.4743915446818,0.0
7,11.746687300037593,426021.72116319276,426021.72116319276,426021.72116319276,88,1050,-1678.9280507775975,0.0
8,14.432814900064841,422810.3168381073,422810.3168381073,422810.3168381073,49,1200,-1492.28050939296,0.0
9,16.62522190005984,420543.071074199,420543.071074199,420543.071074199,34,1350,-721.1694175356386,0.0
10,17.99829750007484,420083.2850080797,420083.2850080797,420083.2850080797,44,1500,-399.999981282125,0.0
11,19.315080099971965,420054.79961710365,420054.79961710365,420054.79961710365,41,1650,-200.0000233258122,0.0
12,21.992507499991916,420054.79961710365,420054.79961710365,420054.79961710365,21,1800,-153.15880640568935,0.0
13,24.030309800058603,420054.79961710365,420054.79961710365,420054.79961710365,5,1950,-4.7663772875239374e-05,0.0
14,26.460542400018312,420054.79961710365,420054.79961710365,420054.79961710365,34,2100,-200.00002932581197,0.0
15,27.834526199963875,420054.79961710365,420054.79961710365,420054.79961710365,24,2250,-8.11779821106029e-05,0.0
16,30.47607670002617,420054.79961710365,420054.79961710365,420054.79961710365,3,2400,-120.89803285129437,0.0
17,33.87563250004314,420054.79961710365,420054.79961710365,420054.79961710365,3,2550,-400.000038641296,0.0
18,35.49247240007389,420054.79961710365,420054.79961710365,420054.79961710365,2,2700,-8.516416201075117,0.0
19,38.24663970002439,420054.79961710365,420054.79961710365,420054.79961710365,0,2850,0.0,0.0
