iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,2.232591199921444,600716.2699312372,600716.2699312372,600716.2699312372,450,150,-5974.397663720882,0.0
2,3.3048778999364004,562415.1218491147,562415.1218491147,562415.1218491147,423,300,-7677.780937056301,0.0
3,4.724120100028813,547024.2516367468,547024.2516367468,547024.2516367468,439,450,-8391.561637018107,0.0
4,6.650974599993788,523542.5631500949,523542.5631500949,523542.5631500949,447,600,-5560.804233720881,0.0
5,8.276624799938872,507948.17248871207,507948.17248871207,507948.17248871207,450,750,-5164.216091070073,0.0
6,10.377666499931365,493562.9045019666,493562.9045019666,493562.9045019666,450,900,-3513.3528911626418,0.0
7,13.393228100030683,485099.19674540404,485099.19674540404,485099.19674540404,450,1050,-3289.087017890469,0.0
8,14.94147790002171,477611.6431227598,477611.6431227598,477611.6431227598,445,1200,-3241.0063838053265,0.0
9,17.277237799949944,471131.40509573504,471131.40509573504,471131.40509573504,446,1350,-3209.3432178904686,0.0
10,19.425606600008905,462923.1551926473,462923.1551926473,462923.1551926473,447,1500,-3167.1978564352066,0.0
11,21.210151999955997,455898.65012530703,455898.65012530703,455898.65012530703,450,1650,-3143.11986305472,0.0
12,22.66700130002573,448505.89856499207,448505.89856499207,448505.89856499207,440,1800,-3094.591011168902,0.0
13,24.678618400008418,442173.69444129313,442173.69444129313,442173.69444129313,440,1950,-2821.5293338662946,0.0
14,27.037268999964,436792.99856384075,436792.99856384075,436792.99856384075,424,2100,-2245.1074630547205,0.0
15,28.407794800004922,431594.5458483607,431594.5458483607,431594.5458483607,407,2250,-2178.6590630547203,0.0
16,30.938463700003922,427189.56040904,427189.56040904,427189.56040904,401,2400,-2168.364617890469,0.0
17,33.37199030001648,422684.28132442804,422684.28132442804,422684.28132442804,421,2550,-2138.4181338662943,0.0
18,35.590948099968955,417397.0961818671,417397.0961818671,417397.0961818671,405,2700,-2078.823593210218,0.0
19,37.46426329994574,413294.0268649502,413294.0268649502,413294.0268649502,364,2850,-1991.1862942750904,0.0
20,40.06278309994377,409279.934064372,409279.934064372,409279.934064372,348,3000,-1880.964656435206,0.0
21,42.612672699964605,405548.80589372606,405548.80589372606,405548.80589372606,329,3150,-1847.7988020982802,0.0
22,45.25834699999541,401902.6216072239,401902.6216072239,401902.6216072239,328,3300,-1811.3751092604546,0.0
23,47.99775600002613,398297.48465504544,398297.48465504544,398297.48465504544,322,3450,-1800.0000380368674,0.0
24,50.56192629993893,394553.09711599303,394553.09711599303,394553.09711599303,269,3600,-1800.0000302195608,0.0
25,52.99775350000709,390953.09707999305,390953.09707999305,390953.09707999305,268,3750,-1800.0000380368674,0.0
26,55.32523069996387,387353.09676021617,387353.09676021617,387353.09676021617,244,3900,-1800.0000380368674,0.0
27,57.623946200008504,383753.09717466997,383753.09717466997,383753.09717466997,212,4050,-1800.0000302195608,0.0
28,60.01183239999227,380108.1867614609,380108.1867614609,380108.1867614609,232,4200,-1800.0000380368674,0.0
29,62.44663669995498,376158.36937772075,376158.36937772075,376158.36937772075,240,4350,-1800.0000302195608,0.0
30,64.9046564999735,372558.3694096605,372558.3694096605,372558.3694096605,218,4500,-1800.0000302195608,0.0
31,67.50649309996516,368901.2155637977,368901.2155637977,368901.2155637977,161,4650,-1796.8588295218208,0.0
32,70.01359420001972,365336.4194062183,365336.4194062183,365336.4194062183,118,4800,-1771.6988178904685,0.0
33,72.49917450000066,361818.1023246851,361818.1023246851,361818.1023246851,166,4950,-1705.0000178904693,0.0
34,74.90094710001722,358480.35059994436,358480.35059994436,358480.35059994436,108,5100,-1561.5621178904685,0.0
35,77.36689880001359,355361.32763842284,355361.32763842284,355361.32763842284,115,5250,-1442.1800178904687,0.0
36,79.97728809993714,352790.9518107025,352790.9518107025,352790.9518107025,179,5400,-854.5841178904684,0.0
37,82.34093049995136,351920.410702317,351920.410702317,351920.410702317,56,5550,-520.5959994566556,0.0
38,84.73030819999985,351765.81694017054,351765.81694017054,351765.81694017054,18,5700,-188.58543665665525,0.0
39,87.17375940002967,351765.8169401702,351765.8169401702,351765.8169401702,47,5850,-126.68491965665521,0.0
40,89.72223189997021,351765.8169401706,351765.8169401706,351765.8169401706,43,6000,-253.82394915658938,0.0
41,92.15845550002996,351765.81694017054,351765.81694017054,351765.81694017054,69,6150,-198.98601115658948,0.0
42,94.58286009996664,351765.8169401705,351765.8169401705,351765.8169401705,34,6300,-330.07474932199784,0.0
43,96.29394270002376,351765.81694017054,351765.81694017054,351765.81694017054,28,6450,-170.2088923219976,0.0
44,97.89230850001331,351765.8169401705,351765.8169401705,351765.8169401705,20,6600,-298.7640397062711,0.0
45,99.42983669997193,351765.8169401706,351765.8169401706,351765.8169401706,24,6750,-170.20889332199795,0.0
46,100.95904470002279,351765.8169401705,351765.8169401705,351765.8169401705,19,6900,-153.7925305703693,0.0
47,102.52857560000848,351765.81694017054,351765.81694017054,351765.81694017054,66,7050,-105.83671932199786,0.0
48,104.05778279993683,351765.81694017054,351765.81694017054,351765.81694017054,4,7200,-55.44087932199773,0.0
49,105.62419230001979,351765.81694017054,351765.81694017054,351765.81694017054,45,7350,-79.21414703275968,0.0
50,107.12106639996637,351765.8169401705,351765.8169401705,351765.8169401705,7,7500,-5.2420531119423686e-05,0.0
51,108.60620899999049,351765.81694017054,351765.81694017054,351765.81694017054,96,7650,-131.58278116467886,0.0
52,110.14089609996881,351765.8169401705,351765.8169401705,351765.8169401705,51,7800,-331.7069223219978,0.0
53,111.80728179996368,351765.8169401705,351765.8169401705,351765.8169401705,57,7950,-34.032988656655164,0.0
54,113.41360850003548,351765.8169401705,351765.8169401705,351765.8169401705,2,8100,-2.6009382054326124e-05,0.0
55,115.02056440000888,351765.81694017054,351765.81694017054,351765.81694017054,9,8250,-56.87033932199802,0.0
56,116.59814699995331,351765.81694017054,351765.81694017054,351765.81694017054,35,8400,-5.568818464372725,0.0
57,118.13729680003598,351765.8169401706,351765.8169401706,351765.8169401706,9,8550,-59.815071999556494,0.0
58,119.66348029999062,351765.81694017054,351765.81694017054,351765.81694017054,9,8700,-2.7143945089846966e-05,0.0
59,121.13041789992712,351765.81694017054,351765.81694017054,351765.81694017054,4,8850,-32.72396887184277,0.0
60,122.62662719993386,351765.8169401706,351765.8169401706,351765.8169401706,21,9000,-70.21699115658976,0.0
