iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,1.4143491999711841,513753.01620047935,513753.01620047935,513753.01620047935,375,125,-3690.489332466139,0.0
2,2.660384999937378,349407.80572272587,349407.80572272587,349407.80572272587,288,250,-3306.5253571456715,0.0
3,4.107685699942522,337674.72291894426,337674.72291894426,337674.72291894426,273,375,-2434.701415922542,0.0
4,5.704080199939199,330963.84384408215,330963.84384408215,330963.84384408215,162,500,-2462.6198749225414,0.0
5,7.5049548000097275,325544.8651075193,325544.8651075193,325544.8651075193,137,625,-1655.4510687293935,0.0
6,8.25256139994599,323502.11334494536,323502.11334494536,323502.11334494536,125,750,-1655.4510899460856,0.0
7,10.411759599926881,319350.4905151844,319350.4905151844,319350.4905151844,46,875,-628.7585309225415,0.0
8,11.449137499905191,318970.1984319816,318970.1984319816,318970.1984319816,23,1000,-304.179757553517,0.0
9,12.83931329997722,318928.4822341582,318928.4822341582,318928.4822341582,64,1125,-188.76382340274586,0.0
10,14.953873999998905,318928.4822341582,318928.4822341582,318928.4822341582,23,1250,-88.90194445057296,0.0
11,15.878416799940169,318928.4822341582,318928.4822341582,318928.4822341582,6,1375,-75.60305984862816,0.0
12,18.419165799976327,318928.4822341582,318928.4822341582,318928.4822341582,7,1500,-3.3039671507140156e-05,0.0
13,19.226769299944863,318928.4822341582,318928.4822341582,318928.4822341582,0,1625,0.0,0.0
