iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,1.2355600000009872,2043738.959982083,2043738.959982083,2043738.959982083,1500,500,-5983.345912045344,0.0
2,1.8733502999821212,1992751.6443494747,1992751.6443494747,1992751.6443494747,1500,1000,-6649.678799952727,0.0
3,2.774056099995505,1972196.8675042752,1972196.8675042752,1972196.8675042752,1500,1500,-5954.14689970371,0.0
4,3.9033874000015203,1951848.6146740345,1951848.6146740345,1951848.6146740345,1497,2000,-5454.146815172368,0.0
5,5.218611899996176,1938202.195938104,1938202.195938104,1938202.195938104,1498,2500,-3579.53308648221,0.0
6,6.618932899989886,1928276.4300311345,1928276.4300311345,1928276.4300311345,1500,3000,-3556.7048708081716,0.0
7,8.138604799984023,1920357.856749878,1920357.856749878,1920357.856749878,1500,3500,-3556.704870808171,0.0
8,9.74342629997409,1911709.0726055556,1911709.0726055556,1911709.0726055556,1476,4000,-3536.7268522303357,0.0
9,11.440338199987309,1904280.6023596996,1904280.6023596996,1904280.6023596996,1496,4500,-3504.3379972371063,0.0
10,13.253567099978682,1896796.7636770138,1896796.7636770138,1896796.7636770138,1488,5000,-3463.3545485915906,0.0
11,15.166849100001855,1880585.9921920376,1880585.9921920376,1880585.9921920376,1480,5500,-3446.959759718727,0.0
12,17.39184149997891,1869063.9962756743,1869063.9962756743,1869063.9962756743,1471,6000,-3427.4051864822095,0.0
13,19.543054499983555,1858493.8473893648,1858493.8473893648,1858493.8473893648,1448,6500,-3414.452170808171,0.0
14,21.815002699993784,1845502.0025301748,1845502.0025301748,1845502.0025301748,1391,7000,-3384.4017522303357,0.0
15,24.196654599974863,1834810.7403540616,1834810.7403540616,1834810.7403540616,1310,7500,-3337.328441066829,0.0
16,26.74558699998306,1827933.083680061,1827933.083680061,1827933.083680061,1277,8000,-3317.8561597187277,0.0
17,29.398899199994048,1820003.3739872586,1820003.3739872586,1820003.3739872586,1144,8500,-3310.032141066829,0.0
18,32.21816609997768,1811496.7567572112,1811496.7567572112,1811496.7567572112,1121,9000,-3235.0896106503787,0.0
19,35.12033479998354,1804701.0370976585,1804701.0370976585,1804701.0370976585,1006,9500,-3189.4708106503786,0.0
20,38.09777120000217,1797539.5723183274,1797539.5723183274,1797539.5723183274,967,10000,-3125.1680530123926,0.0
21,41.42685759998858,1791168.3772966738,1791168.3772966738,1791168.3772966738,935,10500,-3119.87808648221,0.0
22,44.71172449999722,1784792.7312866573,1784792.7312866573,1784792.7312866573,842,11000,-3074.6890349379437,0.0
23,48.06618169997819,1778687.8255903749,1778687.8255903749,1778687.8255903749,831,11500,-3025.459470815392,0.0
24,51.64172369998414,1772647.7027345109,1772647.7027345109,1772647.7027345109,836,12000,-3014.9778708153926,0.0
25,55.31819579997682,1766620.1009392939,1766620.1009392939,1766620.1009392939,706,12500,-3008.032870815392,0.0
26,59.16558649999206,1760624.2921282786,1760624.2921282786,1760624.2921282786,769,13000,-2979.3364864822097,0.0
27,63.100144800002454,1754659.0471902005,1754659.0471902005,1754659.0471902005,572,13500,-2969.166946520065,0.0
28,67.24586830000044,1748769.4239732628,1748769.4239732628,1748769.4239732628,524,14000,-2920.456611099405,0.0
29,71.33379659999628,1742897.3034745783,1742897.3034745783,1742897.3034745783,614,14500,-2874.7483530123923,0.0
30,75.53760179999517,1737154.3012577211,1737154.3012577211,1737154.3012577211,489,15000,-2860.607845517106,0.0
31,79.7924124999845,1731439.4011055245,1731439.4011055245,1731439.4011055245,455,15500,-2844.759819393239,0.0
32,84.12755039997865,1725757.589463466,1725757.589463466,1725757.589463466,442,16000,-2825.326539886294,0.0
33,88.62985609998577,1720110.4006472952,1720110.4006472952,1720110.4006472952,327,16500,-2809.970315856556,0.0
34,93.40030579999438,1714495.944309001,1714495.944309001,1714495.944309001,368,17000,-2801.647163508435,0.0
35,98.00211189998663,1709512.4525756955,1709512.4525756955,1709512.4525756955,301,17500,-1965.595106564344,0.0
36,102.85707459997502,1706037.036117287,1706037.036117287,1706037.036117287,248,18000,-1287.9082506287564,0.0
37,107.85793430000194,1704163.9047398907,1704163.9047398907,1704163.9047398907,263,18500,-399.999954242576,0.0
38,112.86021439998876,1704013.7182823403,1704013.7182823403,1704013.7182823403,157,19000,-200.0000352425759,0.0
39,117.91190409997944,1704005.3275756943,1704005.3275756943,1704005.3275756943,144,19500,-116.32763570655925,0.0
40,123.19872099999338,1704005.3275756943,1704005.3275756943,1704005.3275756943,186,20000,-200.00002624257604,0.0
