iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,0.48545879998710006,817654.1820928685,817654.1820928685,817654.1820928685,600,200,-5908.858416362771,0.0
2,0.7814140999689698,772583.9758145688,772583.9758145688,772583.9758145688,577,400,-7418.855842933971,0.0
3,1.2003001999109983,752628.5595702244,752628.5595702244,752628.5595702244,558,600,-7418.855842933971,0.0
4,1.7315069999312982,719545.7721277481,719545.7721277481,719545.7721277481,600,800,-7418.855842933971,0.0
5,2.3212501999223605,708921.0183978853,708921.0183978853,708921.0183978853,600,1000,-7418.855842933971,0.0
6,2.9791992999380454,696865.2564113633,696865.2564113633,696865.2564113633,597,1200,-7418.855842933971,0.0
7,3.6876789999660105,685663.7473286209,685663.7473286209,685663.7473286209,599,1400,-7418.855842933971,0.0
8,4.45276469993405,677333.1491395306,677333.1491395306,677333.1491395306,597,1600,-7418.855842933971,0.0
9,5.309180799988098,669817.1220548089,669817.1220548089,669817.1220548089,600,1800,-7418.855842933971,0.0
10,6.21430909994524,661328.7555444661,661328.7555444661,661328.7555444661,600,2000,-7418.855842933971,0.0
11,7.184181999997236,654059.5014213417,654059.5014213417,654059.5014213417,595,2200,-7418.855842933971,0.0
12,8.194020899944007,645239.4819422555,645239.4819422555,645239.4819422555,589,2400,-7418.855842933971,0.0
13,9.2860283999471,636987.37618511,636987.37618511,636987.37618511,591,2600,-7418.855842933971,0.0
14,10.470490899984725,630305.9276694123,630305.9276694123,630305.9276694123,587,2800,-7418.855842933971,0.0
15,11.626784199965186,624554.6421315356,624554.6421315356,624554.6421315356,558,3000,-7418.855842933971,0.0
16,12.855743799940683,618699.3528012204,618699.3528012204,618699.3528012204,507,3200,-7418.855842933971,0.0
17,14.133736099931411,613239.0173280535,613239.0173280535,613239.0173280535,521,3400,-7418.855842933971,0.0
18,15.482940099900588,607765.2665205577,607765.2665205577,607765.2665205577,463,3600,-7418.855842933971,0.0
19,16.93700329994317,603474.9487452979,603474.9487452979,603474.9487452979,459,3800,-7418.855842933971,0.0
20,18.388153899926692,599355.0173927235,599355.0173927235,599355.0173927235,421,4000,-7418.855842933971,0.0
