iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,0.49959539994597435,800406.4999593409,800406.4999593409,800406.4999593409,600,200,-5993.114247028561,0.0
2,0.778035799972713,750969.6429596636,750969.6429596636,750969.6429596636,594,400,-6120.9484314926685,0.0
3,1.1746735000051558,735575.0212502126,735575.0212502126,735575.0212502126,579,600,-6120.9484314926685,0.0
4,1.6799465999938548,721385.597100022,721385.597100022,721385.597100022,600,800,-6120.9484314926685,0.0
5,2.256743000005372,697280.3295960737,697280.3295960737,697280.3295960737,600,1000,-6120.9484314926685,0.0
6,2.8794651000062004,687779.9547534354,687779.9547534354,687779.9547534354,598,1200,-6120.9484314926685,0.0
7,3.588397999992594,678766.1116166519,678766.1116166519,678766.1116166519,598,1400,-6120.9484314926685,0.0
8,4.33222870004829,669607.0378559118,669607.0378559118,669607.0378559118,598,1600,-6120.9484314926685,0.0
9,5.111093900050037,661607.7102230361,661607.7102230361,661607.7102230361,588,1800,-6120.9484314926685,0.0
10,5.986472600023262,654827.8698657975,654827.8698657975,654827.8698657975,590,2000,-6120.9484314926685,0.0
11,6.8738443000474945,646085.0518793601,646085.0518793601,646085.0518793601,584,2200,-6120.9484314926685,0.0
12,7.807134500006214,639886.5423930726,639886.5423930726,639886.5423930726,597,2400,-6120.9484314926685,0.0
13,8.766617899993435,632565.6756207922,632565.6756207922,632565.6756207922,567,2600,-6120.9484314926685,0.0
14,9.795126599958166,624941.5621062497,624941.5621062497,624941.5621062497,584,2800,-6120.9484314926685,0.0
15,10.840645199990831,615850.457224365,615850.457224365,615850.457224365,585,3000,-6120.9484314926685,0.0
16,11.95991590002086,611173.6906928953,611173.6906928953,611173.6906928953,518,3200,-6120.9484314926685,0.0
17,13.120554700028151,606330.2653388961,606330.2653388961,606330.2653388961,541,3400,-6120.9484314926685,0.0
18,14.352211600053124,601752.7673616617,601752.7673616617,601752.7673616617,511,3600,-6120.9484314926685,0.0
19,15.881747400038876,597251.7764597522,597251.7764597522,597251.7764597522,506,3800,-6120.9484314926685,0.0
20,17.23204979998991,592889.9099312532,592889.9099312532,592889.9099312532,449,4000,-6120.9484314926685,0.0
