iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,0.3069590000086464,235582.94991276672,235582.94991276672,235582.94991276672,136,50,-5619.547174102061,0.0
2,0.4209889000048861,235582.94991276672,235582.94991276672,235582.94991276672,122,100,-5619.547174102061,0.0
3,0.556035100016743,235582.94991276672,235582.94991276672,235582.94991276672,130,150,-7908.083960256146,0.0
4,0.7337111000088044,235582.94991276672,235582.94991276672,235582.94991276672,133,200,-5619.547133441782,0.0
5,0.9089095999952406,235582.94991276672,235582.94991276672,235582.94991276672,135,250,-5619.547174102061,0.0
