iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,0.7509848999907263,2035712.7138378436,2035712.7138378436,2035712.7138378436,1500,500,-3741.108836137888,0.0
2,1.181460399995558,1803367.787231921,1803367.787231921,1803367.787231921,603,1000,-3247.7144346506598,0.0
3,1.6716305000009015,1794573.633958816,1794573.633958816,1794573.633958816,454,1500,-2327.098446625393,0.0
4,2.18811479996657,1788293.1233893472,1788293.1233893472,1788293.1233893472,210,2000,-2775.80927395209,0.0
5,2.7340552999521606,1782324.5558140285,1782324.5558140285,1782324.5558140285,126,2500,-2222.9658205263777,0.0
6,3.3090457000071183,1777339.029001527,1777339.029001527,1777339.029001527,117,3000,-1462.0500739520903,0.0
7,3.8950829000095837,1773994.8064534473,1773994.8064534473,1773994.8064534473,134,3500,-586.3674739520902,0.0
8,4.498438799986616,1773250.5800488635,1773250.5800488635,1773250.5800488635,35,4000,-598.856746625393,0.0
9,5.109460000006948,1773250.5800488635,1773250.5800488635,1773250.5800488635,26,4500,-364.40120268273904,0.0
10,5.713070099998731,1773250.5800488635,1773250.5800488635,1773250.5800488635,11,5000,-143.54485746879436,0.0
11,6.345791800005827,1773250.5800488635,1773250.5800488635,1773250.5800488635,23,5500,-374.9999578010147,0.0
12,6.958221599983517,1773250.5800488635,1773250.5800488635,1773250.5800488635,11,6000,-289.7518715858023,0.0
13,7.571305299992673,1773250.5800488635,1773250.5800488635,1773250.5800488635,15,6500,-493.83281316298417,0.0
14,8.181713199999649,1773250.5800488635,1773250.5800488635,1773250.5800488635,19,7000,-254.49637849528108,0.0
15,8.791791800002102,1773250.5800488635,1773250.5800488635,1773250.5800488635,1,7500,-4.650779510484426e-05,0.0
16,9.555758800008334,1773250.5800488635,1773250.5800488635,1773250.5800488635,7,8000,-300.4725378885837,0.0
17,10.163325499976054,1773250.5800488635,1773250.5800488635,1773250.5800488635,5,8500,-126.00435254516378,0.0
18,10.78199519996997,1773250.5800488638,1773250.5800488638,1773250.5800488638,1,9000,-113.45333624714885,0.0
19,11.398698000004515,1773250.5800488635,1773250.5800488635,1773250.5800488635,1,9500,-8.431832279981336,0.0
20,12.018390199984424,1773250.5800488635,1773250.5800488635,1773250.5800488635,0,10000,0.0,0.0
