iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,1.5926307000336237,1831095.4129799544,1831095.4129799544,1831095.4129799544,735,250,-5993.503578981433,0.0
2,1.9624981000088155,1831095.4129799544,1831095.4129799544,1831095.4129799544,738,500,-8399.955968016291,0.0
3,2.4415372000075877,1831095.412979955,1831095.412979955,1831095.412979955,740,750,-8442.669736455255,0.0
4,3.0246085000107996,1831095.4129799546,1831095.4129799546,1831095.4129799546,746,1000,-5974.652493141052,0.0
5,3.72208740003407,1831095.4129799544,1831095.4129799544,1831095.4129799544,747,1250,-8582.040736455256,0.0
