iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,1.0719922999851406,2042203.3145947864,2042203.3145947864,2042203.3145947864,1500,500,-5993.503578981433,0.0
2,1.734009799984051,1990862.0411666238,1990862.0411666238,1990862.0411666238,1500,1000,-9869.788678345047,0.0
3,2.8493629999866243,1970615.4543831833,1970615.4543831833,1970615.4543831833,1498,1500,-5993.503621517722,0.0
4,4.0377766999881715,1948286.2573888693,1948286.2573888693,1948286.2573888693,1500,2000,-5814.438047944578,0.0
5,5.421562200004701,1935775.1804257524,1935775.1804257524,1935775.1804257524,1496,2500,-3690.122103972021,0.0
6,6.95828699998674,1927058.7335299226,1927058.7335299226,1927058.7335299226,1489,3000,-3582.564057104279,0.0
7,8.613152100006118,1917569.845847187,1917569.845847187,1917569.845847187,1495,3500,-3544.2336040983937,0.0
8,10.386339899996528,1906361.8830094507,1906361.8830094507,1906361.8830094507,1494,4000,-3519.6544040983936,0.0
9,12.242964100005338,1897109.822011753,1897109.822011753,1897109.822011753,1490,4500,-3488.515543481767,0.0
10,14.281948699994246,1885573.9109200572,1885573.9109200572,1885573.9109200572,1496,5000,-3488.282189833734,0.0
11,16.371458000008715,1877319.4717198333,1877319.4717198333,1877319.4717198333,1486,5500,-3474.079389833734,0.0
12,18.643041799979983,1867134.2557672758,1867134.2557672758,1867134.2557672758,1467,6000,-3457.853882038134,0.0
13,21.03793309998582,1853241.8528408275,1853241.8528408275,1853241.8528408275,1435,6500,-4396.9413584462045,0.0
14,23.574045099987416,1840345.2217697024,1840345.2217697024,1840345.2217697024,1392,7000,-3386.281882038134,0.0
15,26.275007299991557,1831236.6425330448,1831236.6425330448,1831236.6425330448,1290,7500,-3363.309136944297,0.0
16,29.078883799986215,1823730.1513692723,1823730.1513692723,1823730.1513692723,1204,8000,-3285.9548717975954,0.0
17,31.9654307999881,1815969.720075491,1815969.720075491,1815969.720075491,1195,8500,-3210.5852629943474,0.0
18,35.22312529999181,1809524.5992784847,1809524.5992784847,1809524.5992784847,1192,9000,-3187.9387399853904,0.0
19,38.41910080000525,1802591.785459199,1802591.785459199,1802591.785459199,1035,9500,-3087.3977007237763,0.0
20,41.74869049998233,1794925.3257983413,1794925.3257983413,1794925.3257983413,1033,10000,-3029.910718981346,0.0
21,45.181229099980555,1788524.3491041565,1788524.3491041565,1788524.3491041565,992,10500,-3019.1636419531405,0.0
22,48.88907780000591,1782493.574616163,1782493.574616163,1782493.574616163,917,11000,-3004.6173141494155,0.0
23,52.715176099998644,1776162.59056644,1776162.59056644,1776162.59056644,886,11500,-2985.65332014664,0.0
24,56.66050529998029,1770219.0309878003,1770219.0309878003,1770219.0309878003,785,12000,-2955.652636944297,0.0
25,60.77863339998294,1764312.8926951762,1764312.8926951762,1764312.8926951762,721,12500,-2947.708103972021,0.0
26,65.12191610000446,1758412.8785981135,1758412.8785981135,1758412.8785981135,734,13000,-2931.8656860454494,0.0
27,69.42702070000814,1752548.7154544783,1752548.7154544783,1752548.7154544783,596,13500,-2920.2419419531407,0.0
28,73.89159459999064,1746712.1790641984,1746712.1790641984,1746712.1790641984,604,14000,-2916.2944717975956,0.0
29,78.5459339999943,1740881.6219311245,1740881.6219311245,1740881.6219311245,621,14500,-2911.021241953141,0.0
30,83.244217200001,1735078.8093178007,1735078.8093178007,1735078.8093178007,565,15000,-2878.26597610745,0.0
31,88.03405630000634,1729357.3218240698,1729357.3218240698,1729357.3218240698,565,15500,-2841.066278661433,0.0
32,92.84790580000845,1723638.59119688,1723638.59119688,1723638.59119688,494,16000,-2826.465125347663,0.0
33,98.16388929999084,1717984.5669392985,1717984.5669392985,1717984.5669392985,486,16500,-2822.388054917169,0.0
34,103.22995519998949,1712339.695065419,1712339.695065419,1712339.695065419,405,17000,-2819.266725347664,0.0
35,108.38146979999146,1707351.7186698148,1707351.7186698148,1707351.7186698148,466,17500,-2164.9782713157565,0.0
36,113.6475511000026,1703213.9093825207,1703213.9093825207,1703213.9093825207,298,18000,-2030.516754220458,0.0
37,119.01883600000292,1699314.9197821326,1699314.9197821326,1699314.9197821326,260,18500,-1856.316115252564,0.0
38,124.35913569998229,1696041.1273272482,1696041.1273272482,1696041.1273272482,278,19000,-1094.86640343438,0.0
39,130.1969556999975,1695351.0376245696,1695351.0376245696,1695351.0376245696,207,19500,-1477.8064111529466,0.0
40,135.6831331999856,1695173.8330239486,1695173.8330239486,1695173.8330239486,143,20000,-463.2481165681045,0.0
41,141.06746659998316,1695072.0853956917,1695072.0853956917,1695072.0853956917,188,20500,-574.7348334343799,0.0
42,146.67649809998693,1695072.0853956917,1695072.0853956917,1695072.0853956917,123,21000,-334.4025034343799,0.0
43,152.34178789998987,1695072.0853956912,1695072.0853956912,1695072.0853956912,174,21500,-199.9999634343801,0.0
44,158.08942810000735,1695072.0853956917,1695072.0853956917,1695072.0853956917,90,22000,-134.16372615086084,0.0
45,163.90191049998975,1695072.0853956915,1695072.0853956915,1695072.0853956915,83,22500,-127.74901630279919,0.0
46,169.6399002999824,1695072.0853956915,1695072.0853956915,1695072.0853956915,97,23000,-200.00004130279922,0.0
47,175.54641300000367,1695072.085395692,1695072.085395692,1695072.085395692,36,23500,-123.53882720279944,0.0
48,181.56680100000813,1695072.0853956917,1695072.0853956917,1695072.0853956917,93,24000,-114.74137830167456,0.0
49,187.52821509999922,1695072.0853956917,1695072.0853956917,1695072.0853956917,118,24500,-119.36398507810372,0.0
50,193.59970049999538,1695072.0853956917,1695072.0853956917,1695072.0853956917,97,25000,-46.97236615086058,0.0
