iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,0.3067632000311278,214270.07437777985,214270.07437777985,214270.07437777985,131,50,-5250.024004844781,0.0
2,0.4359122000169009,214270.07437777985,214270.07437777985,214270.07437777985,131,100,-5250.024004844781,0.0
3,0.5805580000160262,214270.07437777985,214270.07437777985,214270.07437777985,129,150,-5450.547252889539,0.0
4,0.7401441000401974,214270.07437778328,214270.07437778328,214270.07437778328,113,200,-6591.45943403276,0.0
5,0.9226930000004359,213611.4476788874,213611.4476788874,213611.4476788874,126,250,-5497.289277228807,0.0
