iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,1.2586437999852933,1992352.5064392681,1992352.5064392681,1992352.5064392681,1500,500,-5976.054830847777,0.0
2,1.8573887999518774,1936923.9959621136,1936923.9959621136,1936923.9959621136,1496,1000,-7117.1343899911335,0.0
3,2.6901520999963395,1923029.8782525735,1923029.8782525735,1923029.8782525735,1499,1500,-6092.030056628708,0.0
4,3.7485387999913655,1901181.1041994507,1901181.1041994507,1901181.1041994507,1500,2000,-5937.257660674146,0.0
5,4.9133357999962755,1885841.6352748738,1885841.6352748738,1885841.6352748738,1500,2500,-3760.2199443463956,0.0
6,6.207032599952072,1877468.8274856445,1877468.8274856445,1877468.8274856445,1500,3000,-3540.191509783237,0.0
7,7.586005599994678,1865647.763454222,1865647.763454222,1865647.763454222,1497,3500,-3516.580692543333,0.0
8,9.065146899956744,1857510.9780785544,1857510.9780785544,1857510.9780785544,1495,4000,-3507.757109783237,0.0
9,10.636689100007061,1850118.5404715524,1850118.5404715524,1850118.5404715524,1498,4500,-3703.4709673344396,0.0
10,12.293492599972524,1842997.8076209514,1842997.8076209514,1842997.8076209514,1494,5000,-3449.1772481679977,0.0
11,14.067438400001265,1836103.3426485958,1836103.3426485958,1836103.3426485958,1491,5500,-3441.032201809142,0.0
12,15.956111699983012,1827614.1322139318,1827614.1322139318,1827614.1322139318,1481,6000,-3425.4728260259985,0.0
13,17.92889969999669,1818425.1612994187,1818425.1612994187,1818425.1612994187,1374,6500,-3416.1770619513004,0.0
14,19.98156669997843,1803776.27957538,1803776.27957538,1803776.27957538,1394,7000,-3279.4352488769905,0.0
15,22.361569300002884,1793086.0460919042,1793086.0460919042,1793086.0460919042,1340,7500,-3247.9106535500578,0.0
16,24.63810109999031,1780506.7919509658,1780506.7919509658,1780506.7919509658,1239,8000,-3202.8511200991165,0.0
17,27.113838899997063,1772423.0765032582,1772423.0765032582,1772423.0765032582,1159,8500,-3193.0243535500576,0.0
18,29.645906099991407,1764507.8672690077,1764507.8672690077,1764507.8672690077,1173,9000,-3157.0867820224375,0.0
19,32.30394620000152,1754620.3221687693,1754620.3221687693,1754620.3221687693,1150,9500,-2999.3010670453878,0.0
20,35.1548375999555,1748486.4226671958,1748486.4226671958,1748486.4226671958,999,10000,-2953.9871003128965,0.0
21,38.068714699998964,1742529.0769627206,1742529.0769627206,1742529.0769627206,1034,10500,-2878.6626741891246,0.0
22,41.1278451999533,1736791.2654187866,1736791.2654187866,1736791.2654187866,825,11000,-2851.4093962417282,0.0
23,44.49143539997749,1731099.6450368518,1731099.6450368518,1731099.6450368518,800,11500,-2814.221888252446,0.0
24,47.74645719997352,1725478.6913451815,1725478.6913451815,1725478.6913451815,755,12000,-2799.5972670453875,0.0
25,51.18224509997526,1719859.0143804147,1719859.0143804147,1719859.0143804147,788,12500,-2772.6884535500576,0.0
26,54.67009119997965,1714307.2923404395,1714307.2923404395,1714307.2923404395,675,13000,-2764.2198377297827,0.0
27,58.32751149998512,1708768.4970272237,1708768.4970272237,1708768.4970272237,615,13500,-2743.8677230366748,0.0
28,62.14400899998145,1703284.0176330472,1703284.0176330472,1703284.0176330472,537,14000,-2724.5048501903707,0.0
29,66.05554699996719,1697837.6558885097,1697837.6558885097,1697837.6558885097,599,14500,-2718.765593039186,0.0
30,70.30374149995623,1692395.1044483173,1692395.1044483173,1692395.1044483173,458,15000,-2701.9723230366753,0.0
31,74.31590549997054,1687443.9614632365,1687443.9614632365,1687443.9614632365,390,15500,-2249.1707930391863,0.0
32,78.50672309997026,1682922.4354146726,1682922.4354146726,1682922.4354146726,366,16000,-2236.395893039186,0.0
33,82.68191429995932,1678453.440666167,1678453.440666167,1678453.440666167,388,16500,-2229.468016878537,0.0
34,86.90423429996008,1673995.552759957,1673995.552759957,1673995.552759957,283,17000,-2211.637916878537,0.0
35,91.45107139996253,1669636.094159303,1669636.094159303,1669636.094159303,210,17500,-1668.9339930391866,0.0
36,96.08496670000022,1666460.1285615,1666460.1285615,1666460.1285615,403,18000,-1297.0936581859742,0.0
37,100.57554900000105,1664481.7341909069,1664481.7341909069,1664481.7341909069,189,18500,-1066.9793601885215,0.0
38,105.12159459997201,1664480.0714111868,1664480.0714111868,1664480.0714111868,181,19000,-515.3824861885214,0.0
39,109.74873579997802,1664479.058067549,1664479.058067549,1664479.058067549,265,19500,-421.16092816134415,0.0
40,114.54260619997513,1664479.014155847,1664479.014155847,1664479.014155847,323,20000,-199.99996926934614,0.0
41,119.31414329999825,1664479.0141558475,1664479.0141558475,1664479.0141558475,114,20500,-167.07370574532342,0.0
42,124.30682519997936,1664479.0141558996,1664479.0141558996,1664479.0141558996,146,21000,-200.0000055677924,0.0
43,129.02344119996997,1664479.0141558473,1664479.0141558473,1664479.0141558473,85,21500,-62.52794082833134,0.0
44,133.83982219995232,1664479.014155847,1664479.014155847,1664479.014155847,69,22000,-218.72131447453376,0.0
45,138.55918609997025,1664479.0141558473,1664479.0141558473,1664479.0141558473,76,22500,-104.85637182195978,0.0
46,143.50617619999684,1664479.0141558475,1664479.0141558475,1664479.0141558475,55,23000,-56.51193783197368,0.0
47,148.4186483999947,1664479.0141558468,1664479.0141558468,1664479.0141558468,43,23500,-0.3107232240395206,0.0
48,153.59176049998496,1664479.0141558473,1664479.0141558473,1664479.0141558473,35,24000,-61.82896277253212,0.0
49,158.8353757999721,1664479.014155847,1664479.014155847,1664479.014155847,34,24500,-110.58705395534594,0.0
50,163.73579059995245,1664479.0141558468,1664479.0141558468,1664479.0141558468,44,25000,-199.99995226934612,0.0
51,168.54980189999333,1664479.0141558475,1664479.0141558475,1664479.0141558475,33,25500,-108.50912067253239,0.0
52,173.48194470000453,1664479.0141558477,1664479.0141558477,1664479.0141558477,95,26000,-0.238310029517379,0.0
53,178.24423109996133,1664479.014155847,1664479.014155847,1664479.014155847,55,26500,-11.577799831974062,0.0
54,183.28128840000136,1664479.0141558473,1664479.0141558473,1664479.0141558473,81,27000,-61.8289163725326,0.0
55,187.99408430000767,1664479.0141558475,1664479.0141558475,1664479.0141558475,22,27500,-3.102129999999761,0.0
56,192.88931149995187,1664479.0141558475,1664479.0141558475,1664479.0141558475,19,28000,-0.5851735745604856,0.0
57,197.66508529998828,1664479.0141558475,1664479.0141558475,1664479.0141558475,29,28500,-78.10159522696904,0.0
58,202.48425679997308,1664479.0141558468,1664479.0141558468,1664479.0141558468,20,29000,-2.2424986755618193,0.0
59,207.5959506999934,1664479.0141558475,1664479.0141558475,1664479.0141558475,97,29500,-47.52713421100134,0.0
60,212.60398369998438,1664479.014155847,1664479.014155847,1664479.014155847,48,30000,-94.59471582195965,0.0
