iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,0.2867489000200294,212907.91753684278,212907.91753684278,212907.91753684278,126,50,-5871.730751395919,0.0
2,0.4031509999767877,212907.91753684278,212907.91753684278,212907.91753684278,141,100,-3738.382834873236,0.0
3,0.5463028000085615,212907.91753684278,212907.91753684278,212907.91753684278,146,150,-3738.382834873236,0.0
4,0.7291186000220478,212907.91753684278,212907.91753684278,212907.91753684278,144,200,-5283.578797433376,0.0
5,0.9091104000108317,212907.91753684278,212907.91753684278,212907.91753684278,137,250,-4334.377186749608,0.0
