iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,0.2886898000142537,798734.9266144546,798734.9266144546,798734.9266144546,600,200,-3601.2070756079133,0.0
2,0.5003238000208512,617319.7758618705,617319.7758618705,617319.7758618705,478,400,-3611.6140320706636,0.0
3,0.7128887000144459,604284.934627046,604284.934627046,604284.934627046,314,600,-2108.6003,0.0
4,0.9554248999920674,600532.0756385198,600532.0756385198,600532.0756385198,245,800,-1883.3406389818633,0.0
5,1.208446600008756,598128.117228095,598128.117228095,598128.117228095,187,1000,-2027.0941242969764,0.0
6,1.4911537999869324,593950.9369639511,593950.9369639511,593950.9369639511,157,1200,-1926.2853605264347,0.0
7,1.7713143000146374,590114.8776179618,590114.8776179618,590114.8776179618,67,1400,-1788.3515269455913,0.0
8,2.0618736000033095,588232.9557411073,588232.9557411073,588232.9557411073,63,1600,-1402.451289068677,0.0
9,2.3597310000332072,585433.4519752483,585433.4519752483,585433.4519752483,64,1800,-1078.233289068677,0.0
10,2.676434600027278,583916.3787996436,583916.3787996436,583916.3787996436,51,2000,-656.1996391178361,0.0
11,2.983409299980849,583855.4347864374,583855.4347864374,583855.4347864374,11,2200,-399.99996052643473,0.0
12,3.3253608000231907,583855.4347864374,583855.4347864374,583855.4347864374,12,2400,-432.29558902640156,0.0
13,3.6465517000178806,583855.4347864372,583855.4347864372,583855.4347864372,18,2600,-609.1729620625674,0.0
14,3.966497600020375,583855.4347864374,583855.4347864374,583855.4347864374,12,2800,-518.3633091178358,0.0
15,4.27595989999827,583855.4347864373,583855.4347864373,583855.4347864373,12,3000,-324.80382923746765,0.0
16,4.6058767000213265,583855.4347864373,583855.4347864373,583855.4347864373,6,3200,-48.26745006256783,0.0
17,4.921064499998465,583855.4347864373,583855.4347864373,583855.4347864373,3,3400,-29.623314981863587,0.0
18,5.238533900002949,583855.4347864373,583855.4347864373,583855.4347864373,0,3600,0.0,0.0
