iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,0.534014799981378,790832.8746908188,790832.8746908188,790832.8746908188,600,200,-5990.090495068338,0.0
2,0.8141100999782793,745396.3291280642,745396.3291280642,745396.3291280642,582,400,-6698.580330337798,0.0
3,1.2129533999832347,726758.5263685151,726758.5263685151,726758.5263685151,567,600,-7926.272154810695,0.0
4,1.7048910000012256,704233.4239552002,704233.4239552002,704233.4239552002,600,800,-5967.716742692321,0.0
5,2.28067189999274,691604.9446886745,691604.9446886745,691604.9446886745,600,1000,-5088.614032362196,0.0
6,2.9077216000005137,678579.0505069621,678579.0505069621,678579.0505069621,599,1200,-3699.08717134922,0.0
7,3.59000319999177,671763.3140628554,671763.3140628554,671763.3140628554,595,1400,-3253.213064432087,0.0
8,4.34137219999684,660591.7821135126,660591.7821135126,660591.7821135126,600,1600,-3243.104797472992,0.0
9,5.171354099991731,653488.8374287493,653488.8374287493,653488.8374287493,581,1800,-3045.0998852050147,0.0
10,6.086096599989105,646935.2269380975,646935.2269380975,646935.2269380975,575,2000,-3039.083834819821,0.0
11,7.046365199988941,640747.4822472053,640747.4822472053,640747.4822472053,555,2200,-2989.9252910133937,0.0
12,8.061511999985669,634359.0923561127,634359.0923561127,634359.0923561127,547,2400,-2967.4868306604053,0.0
13,9.122696199978236,627327.1585271112,627327.1585271112,627327.1585271112,591,2600,-2956.5772064632047,0.0
14,10.305422599980375,619983.0573850275,619983.0573850275,619983.0573850275,567,2800,-2859.694112412479,0.0
15,11.494725900003687,612450.9246936819,612450.9246936819,612450.9246936819,570,3000,-2239.1063910133944,0.0
16,12.708958199975314,603788.5082866151,603788.5082866151,603788.5082866151,569,3200,-2162.00464918223,0.0
17,14.122321299975738,597566.3120861737,597566.3120861737,597566.3120861737,554,3400,-2093.6023680573467,0.0
18,15.425059200002579,592549.3019304704,592549.3019304704,592549.3019304704,482,3600,-2067.5874598071996,0.0
19,16.800505699997302,588163.0285563425,588163.0285563425,588163.0285563425,467,3800,-1989.6720433572705,0.0
20,18.23095279998961,583767.6631737235,583767.6631737235,583767.6631737235,353,4000,-1978.5913873106583,0.0
21,19.6832957000006,579748.1319056486,579748.1319056486,579748.1319056486,444,4200,-1966.9509248031145,0.0
22,21.236768799979473,575825.3975019731,575825.3975019731,575825.3975019731,419,4400,-1959.0990746758876,0.0
23,22.829710699996212,571749.8745527285,571749.8745527285,571749.8745527285,439,4600,-1950.529328076961,0.0
24,24.53665860000183,567853.1720733165,567853.1720733165,567853.1720733165,372,4800,-1940.872847200115,0.0
25,26.258773599984124,563911.1518259489,563911.1518259489,563911.1518259489,354,5000,-1934.5339140476608,0.0
26,28.044241800002055,560078.4876724699,560078.4876724699,560078.4876724699,276,5200,-1898.4433140476604,0.0
27,29.913534999999683,556301.0554850058,556301.0554850058,556301.0554850058,293,5400,-1881.811866975703,0.0
28,31.790723999991314,552495.7902859465,552495.7902859465,552495.7902859465,273,5600,-1864.8920326864468,0.0
29,33.773314799997024,548646.4103106684,548646.4103106684,548646.4103106684,228,5800,-1864.8920324189758,0.0
30,35.778964500001166,544872.3687572697,544872.3687572697,544872.3687572697,282,6000,-1846.997874675888,0.0
31,37.91230480000377,541179.4984370983,541179.4984370983,541179.4984370983,164,6200,-1845.9385918763803,0.0
32,40.04955289998907,537720.7673292944,537720.7673292944,537720.7673292944,149,6400,-1661.4069140476604,0.0
33,42.08949399998528,534441.857320908,534441.857320908,534441.857320908,214,6600,-1632.1616746758878,0.0
34,44.179376599990064,531564.0925367207,531564.0925367207,531564.0925367207,147,6800,-1379.4164266502191,0.0
35,46.36239129997557,530525.733322258,530525.733322258,530525.733322258,108,7000,-294.8910389249593,0.0
36,48.573022099997615,530525.733322258,530525.733322258,530525.733322258,92,7200,-226.72706428864785,0.0
37,50.78927609999664,530525.733322258,530525.733322258,530525.733322258,150,7400,-240.79812394178816,0.0
38,52.998972599976696,530525.7333222579,530525.7333222579,530525.7333222579,77,7600,-167.1530074755242,0.0
39,55.29261720000068,530525.733322258,530525.733322258,530525.733322258,119,7800,-76.00444459228402,0.0
40,57.69226169999456,530524.2101596203,530524.2101596203,530524.2101596203,95,8000,-109.78620547552464,0.0
41,59.96615490000113,530524.2101956822,530524.2101956822,530524.2101956822,164,8200,-132.34706047552527,0.0
42,62.28277629998047,530524.2101839976,530524.2101839976,530524.2101839976,73,8400,-90.74384968502045,0.0
43,64.63173629998346,530524.2101853875,530524.2101853875,530524.2101853875,17,8600,-69.61598434380994,0.0
44,66.97771379997721,530524.2101779665,530524.2101779665,530524.2101779665,76,8800,-184.34487892495963,0.0
45,69.3152218000032,530524.2102079677,530524.2102079677,530524.2102079677,79,9000,-80.97327550216323,0.0
46,71.68032359998324,530524.2101839712,530524.2101839712,530524.2101839712,50,9200,-4.377260583278257,0.0
47,73.91390149999643,530524.2101718921,530524.2101718921,530524.2101718921,78,9400,-66.30932119051113,0.0
48,76.28073609998683,530524.210211388,530524.210211388,530524.210211388,95,9600,-31.541471007580185,0.0
49,78.57987749998574,530524.2101723957,530524.2101723957,530524.2101723957,28,9800,-18.288370583278265,0.0
50,80.84278439998161,530524.2101433876,530524.2101433876,530524.2101433876,15,10000,-22.80428222432647,0.0
51,83.0932715999952,530524.2101296767,530524.2101296767,530524.2101296767,38,10200,-4.801956850081751,0.0
52,85.37531689999742,530524.2102018846,530524.2102018846,530524.2102018846,9,10400,-15.125050088672197,0.0
53,87.62875009997515,530524.210190001,530524.210190001,530524.210190001,51,10600,-20.06304077021923,0.0
54,89.95990229997551,530524.2101839976,530524.2101839976,530524.2101839976,7,10800,-21.823036275912273,0.0
55,92.26592549998895,530524.2101596489,530524.2101596489,530524.2101596489,30,11000,-19.372598208102772,0.0
56,94.65678389999084,530524.2101960202,530524.2101960202,530524.2101960202,70,11200,-31.01936050216318,0.0
57,96.96793339998112,530524.2101781333,530524.2101781333,530524.2101781333,58,11400,-5.1081347237413866e-05,0.0
58,99.28681269998197,530524.2101539976,530524.2101539976,530524.2101539976,13,11600,-16.843630583278355,0.0
59,101.63675919998786,530524.2101960576,530524.2101960576,530524.2101960576,30,11800,-19.71215350216289,0.0
60,104.06394999998156,530524.2101784731,530524.2101784731,530524.2101784731,48,12000,-9.138378325048507,0.0
