iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,16.000040800019633,190410.04660663346,190410.04660663346,190416.25835279154,0,0,0.0,0.0
