iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,0.3231283000204712,225065.48916109596,225065.48916109596,225065.48916109596,129,50,-5704.715839587803,0.0
2,0.4507613999885507,225065.48916109596,225065.48916109596,225065.48916109596,120,100,-5704.715839587803,0.0
3,0.5993021000176668,225065.48916109596,225065.48916109596,225065.48916109596,121,150,-5704.715839587803,0.0
4,0.7642462000367232,225065.48916109596,225065.48916109596,225065.48916109596,121,200,-5682.055671193645,0.0
5,0.9505464000394568,225065.48916109596,225065.48916109596,225065.48916109596,129,250,-10521.633460178846,0.0
