iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,1.2042851999867707,2035712.7138378436,2035712.7138378436,2035712.7138378436,1500,500,-5988.945914226697,0.0
2,1.888893699971959,1986592.3024416657,1986592.3024416657,1986592.3024416657,1500,1000,-7727.061673508793,0.0
3,2.844985199975781,1968906.088195178,1968906.088195178,1968906.088195178,1500,1500,-5947.942514640747,0.0
4,4.076648399990518,1950517.2249537795,1950517.2249537795,1950517.2249537795,1500,2000,-5945.428452765953,0.0
5,5.493854399974225,1939378.7981546957,1939378.7981546957,1939378.7981546957,1499,2500,-5378.992346165311,0.0
6,7.084773699985817,1926709.1377884534,1926709.1377884534,1926709.1377884534,1499,3000,-4813.6316579840295,0.0
7,8.868937099992763,1915138.5273426902,1915138.5273426902,1915138.5273426902,1498,3500,-3554.4991337368265,0.0
8,10.783468899986474,1906568.5200299216,1906568.5200299216,1906568.5200299216,1499,4000,-3546.1165651997094,0.0
9,12.830647799972212,1896768.2878013798,1896768.2878013798,1896768.2878013798,1495,4500,-3500.0370941089027,0.0
10,15.1282645999745,1888068.4451075739,1888068.4451075739,1888068.4451075739,1486,5000,-3488.179025659247,0.0
11,17.354823599976953,1875928.0424470538,1875928.0424470538,1875928.0424470538,1487,5500,-3483.9943941089027,0.0
12,19.702038199990056,1867611.7224920066,1867611.7224920066,1867611.7224920066,1465,6000,-3475.2191224030744,0.0
13,22.177215999981854,1857408.393370757,1857408.393370757,1857408.393370757,1445,6500,-3464.3282429842184,0.0
14,24.83953329999349,1843596.1728503592,1843596.1728503592,1843596.1728503592,1311,7000,-3433.4673941089027,0.0
15,27.939658899995266,1828462.0228736596,1828462.0228736596,1828462.0228736596,1322,7500,-3368.546586465739,0.0
16,31.31347699998878,1818819.8048905563,1818819.8048905563,1818819.8048905563,1281,8000,-3338.0930639310145,0.0
17,34.59757329997956,1809902.0833848964,1809902.0833848964,1809902.0833848964,1306,8500,-3272.1900603976896,0.0
18,38.17545829998562,1800885.953705007,1800885.953705007,1800885.953705007,1092,9000,-3227.3954747196435,0.0
19,41.92980459998944,1794074.1054340159,1794074.1054340159,1794074.1054340159,1071,9500,-3201.6062224030743,0.0
20,46.0593323999783,1787246.0399939513,1787246.0399939513,1787246.0399939513,1102,10000,-3163.555650406526,0.0
21,50.22793689998798,1780586.5069975327,1780586.5069975327,1780586.5069975327,938,10500,-3086.2943264840715,0.0
22,54.49114459997509,1774406.9446612527,1774406.9446612527,1774406.9446612527,870,11000,-3049.4943439222393,0.0
