iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,1.1254153000190854,2017279.4650262692,2017279.4650262692,2017279.4650262692,1500,500,-5979.457325958287,0.0
2,1.7518327999860048,1964824.9511242711,1964824.9511242711,1964824.9511242711,1500,1000,-10264.644761797957,0.0
3,2.684714100090787,1945151.0646314565,1945151.0646314565,1945151.0646314565,1500,1500,-10264.644761797957,0.0
4,3.8511576000601053,1930142.0848755108,1930142.0848755108,1930142.0848755108,1500,2000,-10264.644761797957,0.0
5,5.238547799992375,1915149.7356516963,1915149.7356516963,1915149.7356516963,1500,2500,-10264.644761797957,0.0
6,6.781137100071646,1904108.721715543,1904108.721715543,1904108.721715543,1491,3000,-10264.644761797957,0.0
7,8.431483600055799,1897056.5211874612,1897056.5211874612,1897056.5211874612,1487,3500,-10264.644761797957,0.0
8,10.296451500034891,1881835.4620258985,1881835.4620258985,1881835.4620258985,1496,4000,-10264.644761797957,0.0
9,12.314178500091657,1872798.704812495,1872798.704812495,1872798.704812495,1490,4500,-10264.644761797957,0.0
10,14.48042949999217,1863304.691953764,1863304.691953764,1863304.691953764,1493,5000,-10264.644761797957,0.0
11,16.828258700086735,1850868.0500899479,1850868.0500899479,1850868.0500899479,1480,5500,-10264.644761797957,0.0
12,19.43151420005597,1840407.198289364,1840407.198289364,1840407.198289364,1463,6000,-10264.644761797957,0.0
13,22.198530000052415,1828058.283319362,1828058.283319362,1828058.283319362,1452,6500,-10264.644761797957,0.0
14,24.97864099999424,1818604.1017972075,1818604.1017972075,1818604.1017972075,1451,7000,-10264.644761797957,0.0
15,27.945818500011228,1809341.3926061508,1809341.3926061508,1809341.3926061508,1333,7500,-10264.644761797957,0.0
16,31.06405630009249,1800148.879428411,1800148.879428411,1800148.879428411,1224,8000,-10264.644761797957,0.0
17,34.43140380003024,1793502.5609441649,1793502.5609441649,1793502.5609441649,1114,8500,-10264.644761797957,0.0
18,37.8837856000755,1787142.9530140557,1787142.9530140557,1787142.9530140557,1126,9000,-10264.644761797957,0.0
19,41.51010670000687,1780116.9233471747,1780116.9233471747,1780116.9233471747,1047,9500,-10264.644761797957,0.0
20,45.4325511000352,1773777.7635217677,1773777.7635217677,1773777.7635217677,1032,10000,-10264.644761797957,0.0
