iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,1.1645245000254363,1992352.5064392681,1992352.5064392681,1992352.5064392681,1500,500,-5976.054830847777,0.0
2,1.8337070000125095,1936923.9959621136,1936923.9959621136,1936923.9959621136,1496,1000,-7117.1343899911335,0.0
3,2.7854781000642106,1923029.8782525735,1923029.8782525735,1923029.8782525735,1499,1500,-7117.1343899911335,0.0
4,4.005918300012127,1901181.1041994507,1901181.1041994507,1901181.1041994507,1500,2000,-7117.1343899911335,0.0
5,5.416186200105585,1885841.6352748738,1885841.6352748738,1885841.6352748738,1500,2500,-7117.1343899911335,0.0
6,7.015985900070518,1877468.8274856445,1877468.8274856445,1877468.8274856445,1500,3000,-7117.1343899911335,0.0
7,8.738114300067537,1865647.763454222,1865647.763454222,1865647.763454222,1497,3500,-7117.1343899911335,0.0
8,10.597560600028373,1857510.9780785544,1857510.9780785544,1857510.9780785544,1495,4000,-7117.1343899911335,0.0
9,12.69589770003222,1850118.5404715524,1850118.5404715524,1850118.5404715524,1498,4500,-7117.1343899911335,0.0
10,14.805828100070357,1842997.8076209514,1842997.8076209514,1842997.8076209514,1494,5000,-7117.1343899911335,0.0
11,17.235613400000148,1836103.3426485958,1836103.3426485958,1836103.3426485958,1491,5500,-7117.1343899911335,0.0
12,19.691131900064647,1827614.1322139318,1827614.1322139318,1827614.1322139318,1481,6000,-7117.1343899911335,0.0
13,22.300160700106062,1818425.1612994187,1818425.1612994187,1818425.1612994187,1374,6500,-7117.1343899911335,0.0
14,24.98519680008758,1803776.27957538,1803776.27957538,1803776.27957538,1394,7000,-7117.1343899911335,0.0
15,28.015637700096704,1793086.0460919042,1793086.0460919042,1793086.0460919042,1340,7500,-7117.1343899911335,0.0
16,31.101417900063097,1780506.7919509658,1780506.7919509658,1780506.7919509658,1239,8000,-7117.1343899911335,0.0
17,34.35213920008391,1772423.0765032582,1772423.0765032582,1772423.0765032582,1159,8500,-7117.1343899911335,0.0
18,37.70093670010101,1764507.8672690077,1764507.8672690077,1764507.8672690077,1173,9000,-7117.1343899911335,0.0
19,41.40697120002005,1754620.3221687693,1754620.3221687693,1754620.3221687693,1150,9500,-7117.1343899911335,0.0
20,45.28454960009549,1748486.4226671958,1748486.4226671958,1748486.4226671958,999,10000,-7117.1343899911335,0.0
