iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,1.101124000037089,2017279.4650262692,2017279.4650262692,2017279.4650262692,1500,500,-5979.457325958287,0.0
2,1.7291723999660462,1964824.9511242711,1964824.9511242711,1964824.9511242711,1500,1000,-10264.644761797957,0.0
3,2.633756299968809,1945151.0646314565,1945151.0646314565,1945151.0646314565,1500,1500,-10264.644761797957,0.0
4,3.794991699978709,1930142.0848755108,1930142.0848755108,1930142.0848755108,1500,2000,-10264.644761797957,0.0
5,5.1838664000388235,1915149.7356516963,1915149.7356516963,1915149.7356516963,1500,2500,-10264.644761797957,0.0
6,6.809919400024228,1904108.721715543,1904108.721715543,1904108.721715543,1491,3000,-10264.644761797957,0.0
7,8.48072879994288,1897056.5211874612,1897056.5211874612,1897056.5211874612,1487,3500,-10264.644761797957,0.0
8,10.478090599994175,1881835.4620258985,1881835.4620258985,1881835.4620258985,1496,4000,-10264.644761797957,0.0
9,12.477889099973254,1872798.704812495,1872798.704812495,1872798.704812495,1490,4500,-10264.644761797957,0.0
10,14.612559100030921,1863304.691953764,1863304.691953764,1863304.691953764,1493,5000,-10264.644761797957,0.0
11,16.919196799979545,1850868.0500899479,1850868.0500899479,1850868.0500899479,1480,5500,-10264.644761797957,0.0
12,19.395211199996993,1840407.198289364,1840407.198289364,1840407.198289364,1463,6000,-10264.644761797957,0.0
13,22.083435300039127,1828058.283319362,1828058.283319362,1828058.283319362,1452,6500,-10264.644761797957,0.0
14,24.8789963000454,1818604.1017972075,1818604.1017972075,1818604.1017972075,1451,7000,-10264.644761797957,0.0
15,27.837011700030416,1809341.3926061508,1809341.3926061508,1809341.3926061508,1333,7500,-10264.644761797957,0.0
16,30.889691599993967,1800148.879428411,1800148.879428411,1800148.879428411,1224,8000,-10264.644761797957,0.0
17,34.268257200019434,1793502.5609441649,1793502.5609441649,1793502.5609441649,1114,8500,-10264.644761797957,0.0
18,37.6873797000153,1787142.9530140557,1787142.9530140557,1787142.9530140557,1126,9000,-10264.644761797957,0.0
19,41.28690099995583,1780116.9233471747,1780116.9233471747,1780116.9233471747,1047,9500,-10264.644761797957,0.0
20,45.02811660000589,1773777.7635217677,1773777.7635217677,1773777.7635217677,1032,10000,-10264.644761797957,0.0
