iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,1.3059499999508262,2037069.7851319292,2037069.7851319292,2037069.7851319292,1500,500,-5999.116244957639,0.0
2,1.969112699967809,1986514.0441169445,1986514.0441169445,1986514.0441169445,1499,1000,-7707.668269681876,0.0
3,2.9236408999422565,1967469.2757614704,1967469.2757614704,1967469.2757614704,1500,1500,-7707.668269681876,0.0
4,4.143103499896824,1950827.7833939884,1950827.7833939884,1950827.7833939884,1500,2000,-7707.668269681876,0.0
5,5.628295899950899,1940446.6632623158,1940446.6632623158,1940446.6632623158,1500,2500,-7707.668269681876,0.0
6,7.3222983999876305,1926985.4937416627,1926985.4937416627,1926985.4937416627,1500,3000,-7707.668269681876,0.0
7,9.159063300001435,1919673.972267747,1919673.972267747,1919673.972267747,1500,3500,-7707.668269681876,0.0
8,11.197074799914844,1909507.9839195048,1909507.9839195048,1909507.9839195048,1500,4000,-7707.668269681876,0.0
9,13.362404499901459,1894808.1637635524,1894808.1637635524,1894808.1637635524,1490,4500,-7707.668269681876,0.0
10,15.617452299920842,1882808.940595758,1882808.940595758,1882808.940595758,1496,5000,-7707.668269681876,0.0
11,18.15853719995357,1871901.3591234228,1871901.3591234228,1871901.3591234228,1484,5500,-7707.668269681876,0.0
12,21.145324699929915,1860394.5612053745,1860394.5612053745,1860394.5612053745,1478,6000,-7707.668269681876,0.0
13,23.87995289999526,1849450.8710626503,1849450.8710626503,1849450.8710626503,1379,6500,-7707.668269681876,0.0
14,26.752240799949504,1835328.8225368215,1835328.8225368215,1835328.8225368215,1374,7000,-7707.668269681876,0.0
15,29.766459199949168,1825070.6155221346,1825070.6155221346,1825070.6155221346,1236,7500,-7707.668269681876,0.0
16,33.09307149995584,1817054.5310786737,1817054.5310786737,1817054.5310786737,1227,8000,-7707.668269681876,0.0
17,36.49345899990294,1810157.170596725,1810157.170596725,1810157.170596725,1208,8500,-7707.668269681876,0.0
18,39.89282899990212,1798585.0685027165,1798585.0685027165,1798585.0685027165,1248,9000,-7707.668269681876,0.0
19,43.63679269992281,1790968.6271868732,1790968.6271868732,1790968.6271868732,1060,9500,-7707.668269681876,0.0
20,47.489812899963,1784662.6049605843,1784662.6049605843,1784662.6049605843,1015,10000,-7707.668269681876,0.0
