iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,0.8040321000153199,2042203.3145947864,2042203.3145947864,2042203.3145947864,1500,500,-3718.195991961229,0.0
2,1.2329535000026226,1800036.07333514,1800036.07333514,1800036.07333514,583,1000,-3300.549529356478,0.0
3,1.7244205999886617,1785408.5156185885,1785408.5156185885,1785408.5156185885,449,1500,-2920.2419399853898,0.0
4,2.2691137000219896,1777934.2572351939,1777934.2572351939,1777934.2572351939,253,2000,-2311.78213998539,0.0
5,2.827620800002478,1772685.002508688,1772685.002508688,1772685.002508688,177,2500,-2154.203254220458,0.0
6,3.4201148999854922,1768361.3495999842,1768361.3495999842,1768361.3495999842,175,3000,-2030.5167152525642,0.0
7,4.015169399965089,1764748.126793981,1764748.126793981,1764748.126793981,78,3500,-1582.7061152525644,0.0
8,4.632448699965607,1762760.164399657,1762760.164399657,1762760.164399657,67,4000,-645.9360741007749,0.0
9,5.2364139999845065,1762535.109717633,1762535.109717633,1762535.109717633,30,4500,-211.82789579616974,0.0
10,5.86625500000082,1762535.109717633,1762535.109717633,1762535.109717633,22,5000,-295.7752596204409,0.0
11,6.483522399968933,1762535.109717633,1762535.109717633,1762535.109717633,15,5500,-154.8394753884977,0.0
12,7.112141399993561,1762535.109717633,1762535.109717633,1762535.109717633,11,6000,-439.5154157755833,0.0
13,7.731221599970013,1762535.109717633,1762535.109717633,1762535.109717633,5,6500,-360.1110990180282,0.0
14,8.343528299999889,1762535.109717633,1762535.109717633,1762535.109717633,12,7000,-141.1688794839256,0.0
15,8.966031200019643,1762535.109717633,1762535.109717633,1762535.109717633,12,7500,-179.05178343437981,0.0
16,9.602926000021398,1762535.109717633,1762535.109717633,1762535.109717633,10,8000,-253.02739912024117,0.0
17,10.225713199994061,1762535.109717633,1762535.109717633,1762535.109717633,11,8500,-236.05005564619978,0.0
18,10.860975899966434,1762535.109717633,1762535.109717633,1762535.109717633,6,9000,-150.4642447755832,0.0
19,11.482336800021585,1762535.109717633,1762535.109717633,1762535.109717633,47,9500,-69.93991962044083,0.0
20,12.114367700007278,1762535.109717633,1762535.109717633,1762535.109717633,6,10000,-88.16439802625973,0.0
21,12.767614700016566,1762535.109717633,1762535.109717633,1762535.109717633,5,10500,-174.74648757749674,0.0
22,13.400184899976011,1762535.109717633,1762535.109717633,1762535.109717633,5,11000,-130.51565867883028,0.0
23,14.03237640002044,1762535.109717633,1762535.109717633,1762535.109717633,13,11500,-30.58671162589235,0.0
24,14.678883299988229,1762535.109717633,1762535.109717633,1762535.109717633,2,12000,-36.40238747888452,0.0
25,15.305999199976213,1762535.109717633,1762535.109717633,1762535.109717633,3,12500,-68.51526517456114,0.0
26,15.951237200002652,1762535.109717633,1762535.109717633,1762535.109717633,5,13000,-23.88761837686934,0.0
27,16.58713070000522,1762535.109717633,1762535.109717633,1762535.109717633,2,13500,-145.0056352924048,0.0
28,17.224359499989077,1762535.109717633,1762535.109717633,1762535.109717633,3,14000,-6.523752563225571e-05,0.0
29,17.852749500016216,1762535.109717633,1762535.109717633,1762535.109717633,2,14500,-52.945122010517025,0.0
30,18.483004199981224,1762535.109717633,1762535.109717633,1762535.109717633,2,15000,-18.51342061452351,0.0
31,19.12014720001025,1762535.109717633,1762535.109717633,1762535.109717633,1,15500,-16.853102741654766,0.0
32,19.75639559997944,1762535.109717633,1762535.109717633,1762535.109717633,6,16000,-16.649701086027562,0.0
33,20.398533599975053,1762535.109717633,1762535.109717633,1762535.109717633,9,16500,-7.38691182959883e-05,0.0
34,21.03858459996991,1762535.109717633,1762535.109717633,1762535.109717633,4,17000,-4.999999964638846e-05,0.0
35,21.676658799988218,1762535.109717633,1762535.109717633,1762535.109717633,0,17500,0.0,0.0
