iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,0.8443119000294246,2043738.959982083,2043738.959982083,2043738.959982083,1500,500,-3743.137994427542,0.0
2,1.2578186000464484,1806932.5947180495,1806932.5947180495,1806932.5947180495,650,1000,-3074.140186337012,0.0
3,1.7600880000391044,1794566.4993245823,1794566.4993245823,1794566.4993245823,355,1500,-2088.022763508435,0.0
4,2.303372099995613,1788271.1250578652,1788271.1250578652,1788271.1250578652,348,2000,-1942.7886065643443,0.0
5,2.8779259000439197,1781084.664284748,1781084.664284748,1781084.664284748,236,2500,-1882.395050628756,0.0
6,3.449612700031139,1776707.0658411612,1776707.0658411612,1776707.0658411612,203,3000,-879.5814506287561,0.0
7,4.029308099998161,1774958.9476469706,1774958.9476469706,1774958.9476469706,63,3500,-628.200839242576,0.0
8,4.634855700016487,1774958.9476469706,1774958.9476469706,1774958.9476469706,54,4000,-431.63835461755843,0.0
9,5.260065500042401,1774958.9476469706,1774958.9476469706,1774958.9476469706,24,4500,-400.00001981795003,0.0
10,5.8904017000459135,1774958.9476469706,1774958.9476469706,1774958.9476469706,21,5000,-488.70954018761586,0.0
11,6.515417300048284,1774958.9476469706,1774958.9476469706,1774958.9476469706,27,5500,-261.34414425029854,0.0
12,7.114493900036905,1774958.9476469706,1774958.9476469706,1774958.9476469706,10,6000,-206.42188740410938,0.0
13,7.739119000034407,1774958.9476469706,1774958.9476469706,1774958.9476469706,20,6500,-323.40085,0.0
14,8.378669600002468,1774958.9476469706,1774958.9476469706,1774958.9476469706,11,7000,-500.0000618617373,0.0
15,9.005431600031443,1774958.9476469706,1774958.9476469706,1774958.9476469706,8,7500,-160.71929814441364,0.0
16,9.646924400003627,1774958.9476469706,1774958.9476469706,1774958.9476469706,5,8000,-83.19850348655973,0.0
17,10.27174009999726,1774958.9476469706,1774958.9476469706,1774958.9476469706,8,8500,-150.67594745873384,0.0
18,10.900595900020562,1774958.9476469706,1774958.9476469706,1774958.9476469706,14,9000,-73.54174000000012,0.0
19,11.550714300014079,1774958.9476469706,1774958.9476469706,1774958.9476469706,13,9500,-175.3766113454344,0.0
20,12.175055100000463,1774958.9476469706,1774958.9476469706,1774958.9476469706,6,10000,-94.98135977289849,0.0
21,12.808793500007596,1774958.9476469706,1774958.9476469706,1774958.9476469706,8,10500,-225.74482772173496,0.0
22,13.448104800016154,1774958.9476469706,1774958.9476469706,1774958.9476469706,13,11000,-499.9999801664626,0.0
23,14.095198000024538,1774958.9476469706,1774958.9476469706,1774958.9476469706,8,11500,-342.2516001664626,0.0
24,14.735390400048345,1774958.9476469706,1774958.9476469706,1774958.9476469706,6,12000,-73.92886296964434,0.0
25,15.371704699995462,1774958.9476469706,1774958.9476469706,1774958.9476469706,30,12500,-7.462631242575867,0.0
26,16.02684850001242,1774958.9476469706,1774958.9476469706,1774958.9476469706,2,13000,-100.00004085528326,0.0
27,16.6606912999996,1774958.9476469706,1774958.9476469706,1774958.9476469706,1,13500,-42.59391897318051,0.0
28,17.307723800011445,1774958.9476469706,1774958.9476469706,1774958.9476469706,1,14000,-4.818737208689527,0.0
29,17.950116700027138,1774958.9476469706,1774958.9476469706,1774958.9476469706,0,14500,0.0,0.0
