iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,0.30998839996755123,197309.52047255216,197309.52047255216,197309.52047255216,126,50,-5975.624921218014,0.0
2,0.42009369999868795,197309.52047255216,197309.52047255216,197309.52047255216,123,100,-3489.3349959686507,0.0
3,0.561933399992995,197309.52047255216,197309.52047255216,197309.52047255216,129,150,-7119.218156608336,0.0
4,0.7292168000130914,197309.52047255216,197309.52047255216,197309.52047255216,110,200,-5975.624921218014,0.0
5,0.9035562999779359,197309.52047255216,197309.52047255216,197309.52047255216,112,250,-12220.738027650721,0.0
