iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,num_negative_columns_last,dual_norm
1,0.6602192999998806,561864.9240215688,561864.9240215688,561864.9240215688,284,100,-5810.220417997588,18651,0.0
2,0.8571960999997827,561864.9240215688,561864.9240215688,561864.9240215688,276,200,-5810.220427864111,18032,0.0
3,1.1084783999999672,561864.9240215688,561864.9240215688,561864.9240215688,285,300,-6773.236486884305,16801,0.0
4,1.427383099999588,561864.9240215688,561864.9240215688,561864.9240215688,289,400,-6404.095827864112,13051,0.0
5,1.794148099999802,561864.9240215688,561864.9240215688,561864.9240215688,291,500,-10135.786286884304,12701,0.0
