iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,num_negative_columns_last,dual_norm
1,2.1621252999998433,44168.48064302113,44168.48064302113,44168.480643021125,0,0,0.0,0,0.0
