iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,num_negative_columns_last,dual_norm
1,0.08820009999999456,25538.193879251314,25538.193879251314,25538.193879251314,16,10,-2325.9222710750264,663,0.0
2,0.1432118000002447,25538.193879251314,25538.193879251314,25538.193879251314,14,20,-2325.9222710750264,654,0.0
3,0.20138570000017353,25538.193879251314,25538.193879251314,25538.193879251314,12,30,-1253.7012813747856,422,0.0
4,0.264895400000114,25538.193879251314,25538.193879251314,25538.193879251314,23,40,-2325.9222710750264,572,0.0
5,0.32980340000040087,25538.193879251314,25538.193879251314,25538.193879251314,12,50,-2379.6235338541187,725,0.0
