iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,num_negative_columns_last,dual_norm
1,0.6897162000000208,598456.246711592,598456.246711592,598456.246711592,285,100,-5822.800757254379,15351,0.0
2,0.961818399999629,598456.246711592,598456.246711592,598456.246711592,285,200,-6000.000017091827,14265,0.0
3,1.2247616999998172,598456.2467115873,598456.2467115873,598456.2467115873,284,300,-5822.800757254379,12074,0.0
4,1.541760499999782,598456.2467115959,598456.2467115959,598456.2467115959,291,400,-8353.216570610546,11378,0.0
5,1.9194408999996995,598456.246711592,598456.246711592,598456.246711592,294,500,-5717.270211174922,11348,0.0
