iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,num_negative_columns_last,dual_norm
1,1.7459149999999681,1804563.6959843526,1804563.6959843526,1804563.6959843526,735,250,-5993.503578981433,53641,0.0
2,2.1964011999998547,1804563.6959843533,1804563.6959843533,1804563.6959843533,735,500,-8399.955968016291,48750,0.0
3,2.778206699999828,1804563.6959843526,1804563.6959843526,1804563.6959843526,741,750,-8442.669736455255,48923,0.0
4,3.5050411000001986,1804563.6959843528,1804563.6959843528,1804563.6959843528,744,1000,-5974.652493141052,45303,0.0
5,4.382019799999853,1804563.6959843535,1804563.6959843535,1804563.6959843535,747,1250,-8226.532136455255,45127,0.0
