iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,num_negative_columns_last,dual_norm
1,0.20966300000009142,91012.36762882424,91012.36762882424,91012.36762882424,57,25,-2341.996721903357,2444,0.0
2,0.30148400000007314,91012.36762882424,91012.36762882424,91012.36762882424,57,50,-2341.996768783667,2218,0.0
3,0.3951577000002544,91012.36762882424,91012.36762882424,91012.36762882424,60,75,-3194.159283856813,1941,0.0
4,0.49959519999993063,91012.36762882424,91012.36762882424,91012.36762882424,63,100,-4334.736274630112,2080,0.0
5,0.6196232000002055,91012.36762882424,91012.36762882424,91012.36762882424,66,125,-3916.9968000256604,2689,0.0
