iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,num_negative_columns_last,dual_norm
1,0.4177104000000327,220165.32580813463,220165.32580813463,220165.32580813463,129,50,-5975.624921218014,6045,0.0
2,0.5291404999998122,220165.32580813463,220165.32580813463,220165.32580813463,123,100,-4370.025942965699,5512,0.0
3,0.6696180999997523,220165.32580813463,220165.32580813463,220165.32580813463,135,150,-7119.218156608336,6002,0.0
4,0.8305398999996214,220165.32580813463,220165.32580813463,220165.32580813463,130,200,-5975.624856608337,4874,0.0
5,1.0227123999998184,220165.32580813463,220165.32580813463,220165.32580813463,129,250,-6932.254509805789,4242,0.0
