iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,num_negative_columns_last,dual_norm
1,1.4139983999998549,2042203.3145947864,2042203.3145947864,2042203.3145947864,1500,500,-5993.503578981433,115138,0.0
2,2.2056280000001607,1990862.0411666238,1990862.0411666238,1990862.0411666238,1500,1000,-9869.788678345047,104191,0.0
3,3.311005699999896,1971384.051445376,1971384.051445376,1971384.051445376,1500,1500,-6862.179493141052,87710,0.0
4,4.762316100000135,1955030.2091726465,1955030.2091726465,1955030.2091726465,1500,2000,-5959.399829944578,71128,0.0
5,6.5032562000001235,1937650.6929297328,1937650.6929297328,1937650.6929297328,1500,2500,-5324.22603397239,63241,0.0
6,8.561796500000128,1925453.4865882127,1925453.4865882127,1925453.4865882127,1500,3000,-3587.402736944297,62185,0.0
7,10.890475100000003,1918194.6258674958,1918194.6258674958,1918194.6258674958,1500,3500,-3575.63995710428,55895,0.0
8,13.368948100000125,1911040.36702128,1911040.36702128,1911040.36702128,1500,4000,-3540.6789794231577,57179,0.0
